325.000, 0.009	325.000, 0.005	325.000, 0.006	325.000, 0.008	325.000, 0.011
945.000, 0.232	945.000, 0.208	945.000, 0.211	945.000, 0.220	945.000, 0.220
946.000, 0.232	946.000, 0.211	946.000, 0.210	946.000, 0.225	946.000, 0.221
947.000, 0.226	947.000, 0.212	947.000, 0.211	947.000, 0.221	947.000, 0.216
948.000, 0.226	948.000, 0.214	948.000, 0.213	948.000, 0.220	948.000, 0.216
949.000, 0.228	949.000, 0.214	949.000, 0.215	949.000, 0.221	949.000, 0.217
950.000, 0.227	950.000, 0.213	950.000, 0.212	950.000, 0.221	950.000, 0.216
951.000, 0.226	951.000, 0.212	951.000, 0.213	951.000, 0.225	951.000, 0.216
952.000, 0.227	952.000, 0.214	952.000, 0.219	952.000, 0.230	952.000, 0.219
953.000, 0.237	953.000, 0.227	953.000, 0.225	953.000, 0.234	953.000, 0.229
954.000, 0.238	954.000, 0.226	954.000, 0.220	954.000, 0.229	954.000, 0.230
955.000, 0.229	955.000, 0.212	955.000, 0.208	955.000, 0.220	955.000, 0.224
956.000, 0.229	956.000, 0.211	956.000, 0.213	956.000, 0.223	956.000, 0.224
957.000, 0.233	957.000, 0.216	957.000, 0.222	957.000, 0.231	957.000, 0.224
958.000, 0.236	958.000, 0.222	958.000, 0.226	958.000, 0.237	958.000, 0.220
959.000, 0.240	959.000, 0.222	959.000, 0.228	959.000, 0.235	959.000, 0.222
960.000, 0.241	960.000, 0.220	960.000, 0.227	960.000, 0.231	960.000, 0.226
961.000, 0.237	961.000, 0.225	961.000, 0.224	961.000, 0.233	961.000, 0.229
962.000, 0.235	962.000, 0.223	962.000, 0.224	962.000, 0.231	962.000, 0.229
963.000, 0.236	963.000, 0.216	963.000, 0.226	963.000, 0.227	963.000, 0.229
964.000, 0.240	964.000, 0.220	964.000, 0.223	964.000, 0.234	964.000, 0.229
965.000, 0.243	965.000, 0.220	965.000, 0.222	965.000, 0.235	965.000, 0.229
966.000, 0.245	966.000, 0.216	966.000, 0.225	966.000, 0.228	966.000, 0.228
967.000, 0.243	967.000, 0.221	967.000, 0.225	967.000, 0.227	967.000, 0.228
968.000, 0.240	968.000, 0.226	968.000, 0.222	968.000, 0.229	968.000, 0.230
969.000, 0.241	969.000, 0.226	969.000, 0.220	969.000, 0.230	969.000, 0.237
970.000, 0.241	970.000, 0.223	970.000, 0.224	970.000, 0.235	970.000, 0.238
971.000, 0.242	971.000, 0.222	971.000, 0.230	971.000, 0.239	971.000, 0.234
972.000, 0.244	972.000, 0.227	972.000, 0.229	972.000, 0.237	972.000, 0.236
973.000, 0.245	973.000, 0.225	973.000, 0.226	973.000, 0.234	973.000, 0.233
974.000, 0.244	974.000, 0.215	974.000, 0.225	974.000, 0.234	974.000, 0.227
975.000, 0.243	975.000, 0.215	975.000, 0.225	975.000, 0.239	975.000, 0.226
976.000, 0.245	976.000, 0.223	976.000, 0.227	976.000, 0.242	976.000, 0.229
977.000, 0.247	977.000, 0.234	977.000, 0.232	977.000, 0.241	977.000, 0.233
978.000, 0.243	978.000, 0.234	978.000, 0.233	978.000, 0.241	978.000, 0.232
979.000, 0.241	979.000, 0.227	979.000, 0.233	979.000, 0.241	979.000, 0.231
980.000, 0.248	980.000, 0.222	980.000, 0.233	980.000, 0.240	980.000, 0.237
981.000, 0.250	981.000, 0.221	981.000, 0.236	981.000, 0.237	981.000, 0.236
982.000, 0.247	982.000, 0.223	982.000, 0.238	982.000, 0.232	982.000, 0.229
983.000, 0.242	983.000, 0.226	983.000, 0.230	983.000, 0.233	983.000, 0.226
984.000, 0.243	984.000, 0.227	984.000, 0.231	984.000, 0.240	984.000, 0.228
985.000, 0.251	985.000, 0.226	985.000, 0.241	985.000, 0.250	985.000, 0.236
986.000, 0.253	986.000, 0.229	986.000, 0.238	986.000, 0.246	986.000, 0.235
987.000, 0.249	987.000, 0.229	987.000, 0.231	987.000, 0.239	987.000, 0.230
988.000, 0.241	988.000, 0.222	988.000, 0.230	988.000, 0.237	988.000, 0.227
989.000, 0.242	989.000, 0.220	989.000, 0.230	989.000, 0.236	989.000, 0.228
990.000, 0.245	990.000, 0.221	990.000, 0.228	990.000, 0.234	990.000, 0.231
991.000, 0.241	991.000, 0.215	991.000, 0.222	991.000, 0.230	991.000, 0.230
992.000, 0.237	992.000, 0.213	992.000, 0.219	992.000, 0.229	992.000, 0.229
993.000, 0.237	993.000, 0.216	993.000, 0.221	993.000, 0.232	993.000, 0.227
994.000, 0.245	994.000, 0.225	994.000, 0.232	994.000, 0.233	994.000, 0.230
995.000, 0.252	995.000, 0.234	995.000, 0.240	995.000, 0.237	995.000, 0.233
996.000, 0.253	996.000, 0.237	996.000, 0.241	996.000, 0.248	996.000, 0.236
997.000, 0.257	997.000, 0.234	997.000, 0.237	997.000, 0.246	997.000, 0.239
998.000, 0.258	998.000, 0.227	998.000, 0.234	998.000, 0.242	998.000, 0.240
999.000, 0.246	999.000, 0.224	999.000, 0.233	999.000, 0.246	999.000, 0.239
1000.000, 0.241	1000.000, 0.226	1000.000, 0.230	1000.000, 0.242	1000.000, 0.239
1001.000, 0.243	1001.000, 0.230	1001.000, 0.225	1001.000, 0.232	1001.000, 0.237
1002.000, 0.245	1002.000, 0.222	1002.000, 0.229	1002.000, 0.238	1002.000, 0.230
1003.000, 0.246	1003.000, 0.222	1003.000, 0.235	1003.000, 0.246	1003.000, 0.229
1004.000, 0.247	1004.000, 0.233	1004.000, 0.240	1004.000, 0.251	1004.000, 0.235
1005.000, 0.254	1005.000, 0.234	1005.000, 0.234	1005.000, 0.248	1005.000, 0.244
1006.000, 0.259	1006.000, 0.234	1006.000, 0.230	1006.000, 0.249	1006.000, 0.248
1007.000, 0.255	1007.000, 0.242	1007.000, 0.235	1007.000, 0.259	1007.000, 0.243
1008.000, 0.250	1008.000, 0.235	1008.000, 0.234	1008.000, 0.246	1008.000, 0.235
1009.000, 0.248	1009.000, 0.219	1009.000, 0.229	1009.000, 0.226	1009.000, 0.230
1010.000, 0.254	1010.000, 0.217	1010.000, 0.232	1010.000, 0.233	1010.000, 0.234
1011.000, 0.251	1011.000, 0.218	1011.000, 0.225	1011.000, 0.240	1011.000, 0.233
1012.000, 0.240	1012.000, 0.221	1012.000, 0.212	1012.000, 0.237	1012.000, 0.225
1013.000, 0.238	1013.000, 0.222	1013.000, 0.216	1013.000, 0.232	1013.000, 0.219
1014.000, 0.243	1014.000, 0.227	1014.000, 0.228	1014.000, 0.238	1014.000, 0.225
1015.000, 0.251	1015.000, 0.236	1015.000, 0.238	1015.000, 0.255	1015.000, 0.244
1016.000, 0.247	1016.000, 0.232	1016.000, 0.237	1016.000, 0.241	1016.000, 0.235
1017.000, 0.243	1017.000, 0.224	1017.000, 0.229	1017.000, 0.220	1017.000, 0.220
1018.000, 0.253	1018.000, 0.226	1018.000, 0.226	1018.000, 0.226	1018.000, 0.231
1019.000, 0.249	1019.000, 0.222	1019.000, 0.227	1019.000, 0.227	1019.000, 0.237
1020.000, 0.236	1020.000, 0.218	1020.000, 0.229	1020.000, 0.225	1020.000, 0.234
1021.000, 0.237	1021.000, 0.238	1021.000, 0.226	1021.000, 0.244	1021.000, 0.230
1022.000, 0.251	1022.000, 0.251	1022.000, 0.227	1022.000, 0.252	1022.000, 0.228
1023.000, 0.271	1023.000, 0.246	1023.000, 0.234	1023.000, 0.241	1023.000, 0.230
1024.000, 0.258	1024.000, 0.225	1024.000, 0.233	1024.000, 0.234	1024.000, 0.228
1025.000, 0.242	1025.000, 0.212	1025.000, 0.231	1025.000, 0.230	1025.000, 0.226
1026.000, 0.244	1026.000, 0.224	1026.000, 0.233	1026.000, 0.231	1026.000, 0.227
1027.000, 0.244	1027.000, 0.225	1027.000, 0.233	1027.000, 0.240	1027.000, 0.234
1028.000, 0.241	1028.000, 0.218	1028.000, 0.234	1028.000, 0.248	1028.000, 0.243
1029.000, 0.240	1029.000, 0.226	1029.000, 0.241	1029.000, 0.232	1029.000, 0.248
1030.000, 0.250	1030.000, 0.228	1030.000, 0.249	1030.000, 0.231	1030.000, 0.250
1031.000, 0.265	1031.000, 0.223	1031.000, 0.253	1031.000, 0.247	1031.000, 0.250
1032.000, 0.271	1032.000, 0.233	1032.000, 0.256	1032.000, 0.251	1032.000, 0.245
1033.000, 0.263	1033.000, 0.233	1033.000, 0.252	1033.000, 0.248	1033.000, 0.242
1034.000, 0.246	1034.000, 0.217	1034.000, 0.243	1034.000, 0.244	1034.000, 0.242
1035.000, 0.260	1035.000, 0.229	1035.000, 0.235	1035.000, 0.252	1035.000, 0.235
1036.000, 0.270	1036.000, 0.239	1036.000, 0.227	1036.000, 0.258	1036.000, 0.228
1037.000, 0.238	1037.000, 0.213	1037.000, 0.216	1037.000, 0.241	1037.000, 0.228
1038.000, 0.237	1038.000, 0.200	1038.000, 0.222	1038.000, 0.225	1038.000, 0.229
1039.000, 0.259	1039.000, 0.207	1039.000, 0.238	1039.000, 0.221	1039.000, 0.228
1040.000, 0.256	1040.000, 0.225	1040.000, 0.243	1040.000, 0.241	1040.000, 0.224
1041.000, 0.237	1041.000, 0.234	1041.000, 0.237	1041.000, 0.238	1041.000, 0.214
1042.000, 0.214	1042.000, 0.227	1042.000, 0.223	1042.000, 0.206	1042.000, 0.204
1043.000, 0.228	1043.000, 0.222	1043.000, 0.211	1043.000, 0.211	1043.000, 0.217
1044.000, 0.247	1044.000, 0.219	1044.000, 0.214	1044.000, 0.224	1044.000, 0.222
1045.000, 0.242	1045.000, 0.214	1045.000, 0.235	1045.000, 0.221	1045.000, 0.196
1046.000, 0.242	1046.000, 0.193	1046.000, 0.229	1046.000, 0.236	1046.000, 0.189
1047.000, 0.247	1047.000, 0.181	1047.000, 0.214	1047.000, 0.260	1047.000, 0.203
1048.000, 0.249	1048.000, 0.218	1048.000, 0.226	1048.000, 0.272	1048.000, 0.235
1049.000, 0.252	1049.000, 0.222	1049.000, 0.236	1049.000, 0.258	1049.000, 0.232
1050.000, 0.250	1050.000, 0.188	1050.000, 0.240	1050.000, 0.224	1050.000, 0.197
1051.000, 0.234	1051.000, 0.196	1051.000, 0.249	1051.000, 0.206	1051.000, 0.191
1052.000, 0.225	1052.000, 0.202	1052.000, 0.248	1052.000, 0.210	1052.000, 0.196
1053.000, 0.230	1053.000, 0.191	1053.000, 0.233	1053.000, 0.232	1053.000, 0.198
1054.000, 0.224	1054.000, 0.192	1054.000, 0.206	1054.000, 0.234	1054.000, 0.190
1055.000, 0.231	1055.000, 0.207	1055.000, 0.198	1055.000, 0.237	1055.000, 0.195
1056.000, 0.274	1056.000, 0.231	1056.000, 0.239	1056.000, 0.261	1056.000, 0.238
1057.000, 0.249	1057.000, 0.212	1057.000, 0.259	1057.000, 0.231	1057.000, 0.225
1058.000, 0.185	1058.000, 0.172	1058.000, 0.248	1058.000, 0.180	1058.000, 0.182
1059.000, 0.208	1059.000, 0.196	1059.000, 0.211	1059.000, 0.238	1059.000, 0.216
1060.000, 0.258	1060.000, 0.234	1060.000, 0.213	1060.000, 0.270	1060.000, 0.245
1061.000, 0.294	1061.000, 0.252	1061.000, 0.251	1061.000, 0.245	1061.000, 0.240
1062.000, 0.238	1062.000, 0.177	1062.000, 0.219	1062.000, 0.202	1062.000, 0.183
1063.000, 0.177	1063.000, 0.131	1063.000, 0.192	1063.000, 0.186	1063.000, 0.151
1064.000, 0.194	1064.000, 0.209	1064.000, 0.231	1064.000, 0.230	1064.000, 0.206
1065.000, 0.214	1065.000, 0.219	1065.000, 0.220	1065.000, 0.261	1065.000, 0.216
1066.000, 0.213	1066.000, 0.182	1066.000, 0.178	1066.000, 0.250	1066.000, 0.197
1067.000, 0.164	1067.000, 0.160	1067.000, 0.150	1067.000, 0.162	1067.000, 0.194
1068.000, 0.171	1068.000, 0.206	1068.000, 0.211	1068.000, 0.186	1068.000, 0.214
1069.000, 0.227	1069.000, 0.273	1069.000, 0.297	1069.000, 0.287	1069.000, 0.232
1070.000, 0.239	1070.000, 0.224	1070.000, 0.234	1070.000, 0.258	1070.000, 0.186
1071.000, 0.238	1071.000, 0.203	1071.000, 0.167	1071.000, 0.217	1071.000, 0.159
1072.000, 0.239	1072.000, 0.258	1072.000, 0.161	1072.000, 0.211	1072.000, 0.188
1073.000, 0.270	1073.000, 0.233	1073.000, 0.184	1073.000, 0.227	1073.000, 0.228
1074.000, 0.286	1074.000, 0.198	1074.000, 0.211	1074.000, 0.237	1074.000, 0.236
1075.000, 0.248	1075.000, 0.233	1075.000, 0.218	1075.000, 0.214	1075.000, 0.187
