325.000, 0.090	325.000, 0.088	325.000, 0.089	325.000, 0.084	325.000, 0.078	325.000, 0.081	325.000, 0.106	325.000, 0.107	325.000, 0.117	325.000, 0.120
633.000, 0.086	633.000, 0.082	633.000, 0.080	633.000, 0.083	633.000, 0.080	633.000, 0.086	633.000, 0.117	633.000, 0.147	633.000, 0.141	633.000, 0.129
634.000, 0.086	634.000, 0.083	634.000, 0.080	634.000, 0.082	634.000, 0.080	634.000, 0.086	634.000, 0.117	634.000, 0.147	634.000, 0.141	634.000, 0.128
635.000, 0.087	635.000, 0.083	635.000, 0.081	635.000, 0.083	635.000, 0.080	635.000, 0.087	635.000, 0.118	635.000, 0.148	635.000, 0.142	635.000, 0.129
636.000, 0.087	636.000, 0.084	636.000, 0.081	636.000, 0.084	636.000, 0.081	636.000, 0.087	636.000, 0.119	636.000, 0.149	636.000, 0.142	636.000, 0.130
637.000, 0.087	637.000, 0.084	637.000, 0.081	637.000, 0.084	637.000, 0.081	637.000, 0.087	637.000, 0.119	637.000, 0.149	637.000, 0.143	637.000, 0.130
638.000, 0.088	638.000, 0.084	638.000, 0.082	638.000, 0.084	638.000, 0.081	638.000, 0.087	638.000, 0.119	638.000, 0.148	638.000, 0.142	638.000, 0.130
639.000, 0.088	639.000, 0.085	639.000, 0.082	639.000, 0.085	639.000, 0.081	639.000, 0.088	639.000, 0.119	639.000, 0.149	639.000, 0.143	639.000, 0.131
640.000, 0.089	640.000, 0.085	640.000, 0.083	640.000, 0.086	640.000, 0.082	640.000, 0.089	640.000, 0.120	640.000, 0.149	640.000, 0.143	640.000, 0.131
641.000, 0.090	641.000, 0.086	641.000, 0.084	641.000, 0.086	641.000, 0.083	641.000, 0.090	641.000, 0.120	641.000, 0.150	641.000, 0.144	641.000, 0.132
642.000, 0.090	642.000, 0.087	642.000, 0.084	642.000, 0.086	642.000, 0.083	642.000, 0.090	642.000, 0.121	642.000, 0.150	642.000, 0.145	642.000, 0.133
643.000, 0.091	643.000, 0.087	643.000, 0.084	643.000, 0.088	643.000, 0.084	643.000, 0.091	643.000, 0.121	643.000, 0.151	643.000, 0.145	643.000, 0.134
644.000, 0.091	644.000, 0.088	644.000, 0.086	644.000, 0.089	644.000, 0.085	644.000, 0.092	644.000, 0.122	644.000, 0.151	644.000, 0.146	644.000, 0.134
645.000, 0.093	645.000, 0.089	645.000, 0.087	645.000, 0.089	645.000, 0.086	645.000, 0.093	645.000, 0.123	645.000, 0.152	645.000, 0.146	645.000, 0.135
646.000, 0.094	646.000, 0.090	646.000, 0.088	646.000, 0.090	646.000, 0.087	646.000, 0.094	646.000, 0.124	646.000, 0.152	646.000, 0.147	646.000, 0.136
647.000, 0.094	647.000, 0.091	647.000, 0.088	647.000, 0.091	647.000, 0.088	647.000, 0.095	647.000, 0.125	647.000, 0.153	647.000, 0.148	647.000, 0.137
648.000, 0.096	648.000, 0.093	648.000, 0.089	648.000, 0.093	648.000, 0.089	648.000, 0.096	648.000, 0.127	648.000, 0.154	648.000, 0.149	648.000, 0.138
649.000, 0.097	649.000, 0.094	649.000, 0.091	649.000, 0.094	649.000, 0.090	649.000, 0.098	649.000, 0.128	649.000, 0.155	649.000, 0.151	649.000, 0.140
650.000, 0.099	650.000, 0.095	650.000, 0.093	650.000, 0.096	650.000, 0.092	650.000, 0.100	650.000, 0.129	650.000, 0.156	650.000, 0.152	650.000, 0.142
651.000, 0.100	651.000, 0.096	651.000, 0.094	651.000, 0.097	651.000, 0.093	651.000, 0.101	651.000, 0.131	651.000, 0.157	651.000, 0.153	651.000, 0.143
652.000, 0.102	652.000, 0.098	652.000, 0.095	652.000, 0.098	652.000, 0.095	652.000, 0.102	652.000, 0.133	652.000, 0.158	652.000, 0.155	652.000, 0.145
653.000, 0.103	653.000, 0.100	653.000, 0.097	653.000, 0.100	653.000, 0.096	653.000, 0.104	653.000, 0.134	653.000, 0.159	653.000, 0.156	653.000, 0.147
654.000, 0.105	654.000, 0.102	654.000, 0.099	654.000, 0.102	654.000, 0.098	654.000, 0.107	654.000, 0.136	654.000, 0.162	654.000, 0.158	654.000, 0.149
655.000, 0.108	655.000, 0.104	655.000, 0.102	655.000, 0.105	655.000, 0.100	655.000, 0.109	655.000, 0.139	655.000, 0.163	655.000, 0.160	655.000, 0.151
656.000, 0.110	656.000, 0.106	656.000, 0.104	656.000, 0.106	656.000, 0.102	656.000, 0.111	656.000, 0.141	656.000, 0.164	656.000, 0.162	656.000, 0.153
657.000, 0.113	657.000, 0.109	657.000, 0.106	657.000, 0.109	657.000, 0.105	657.000, 0.114	657.000, 0.144	657.000, 0.167	657.000, 0.165	657.000, 0.156
658.000, 0.116	658.000, 0.111	658.000, 0.109	658.000, 0.112	658.000, 0.108	658.000, 0.116	658.000, 0.147	658.000, 0.169	658.000, 0.168	658.000, 0.159
659.000, 0.118	659.000, 0.114	659.000, 0.111	659.000, 0.115	659.000, 0.110	659.000, 0.119	659.000, 0.149	659.000, 0.171	659.000, 0.170	659.000, 0.162
660.000, 0.121	660.000, 0.117	660.000, 0.114	660.000, 0.117	660.000, 0.113	660.000, 0.122	660.000, 0.152	660.000, 0.172	660.000, 0.172	660.000, 0.164
661.000, 0.124	661.000, 0.119	661.000, 0.117	661.000, 0.120	661.000, 0.116	661.000, 0.126	661.000, 0.155	661.000, 0.174	661.000, 0.175	661.000, 0.167
662.000, 0.127	662.000, 0.123	662.000, 0.120	662.000, 0.124	662.000, 0.120	662.000, 0.130	662.000, 0.158	662.000, 0.177	662.000, 0.178	662.000, 0.171
663.000, 0.131	663.000, 0.127	663.000, 0.124	663.000, 0.128	663.000, 0.124	663.000, 0.134	663.000, 0.162	663.000, 0.180	663.000, 0.182	663.000, 0.175
664.000, 0.135	664.000, 0.131	664.000, 0.128	664.000, 0.132	664.000, 0.127	664.000, 0.138	664.000, 0.166	664.000, 0.183	664.000, 0.185	664.000, 0.179
665.000, 0.139	665.000, 0.134	665.000, 0.132	665.000, 0.136	665.000, 0.131	665.000, 0.141	665.000, 0.170	665.000, 0.186	665.000, 0.188	665.000, 0.183
666.000, 0.143	666.000, 0.139	666.000, 0.136	666.000, 0.140	666.000, 0.135	666.000, 0.146	666.000, 0.174	666.000, 0.189	666.000, 0.192	666.000, 0.187
667.000, 0.149	667.000, 0.144	667.000, 0.141	667.000, 0.146	667.000, 0.140	667.000, 0.151	667.000, 0.179	667.000, 0.193	667.000, 0.197	667.000, 0.192
668.000, 0.153	668.000, 0.149	668.000, 0.146	668.000, 0.150	668.000, 0.145	668.000, 0.156	668.000, 0.184	668.000, 0.196	668.000, 0.201	668.000, 0.197
669.000, 0.158	669.000, 0.154	669.000, 0.151	669.000, 0.155	669.000, 0.150	669.000, 0.162	669.000, 0.189	669.000, 0.200	669.000, 0.205	669.000, 0.202
670.000, 0.164	670.000, 0.160	670.000, 0.157	670.000, 0.161	670.000, 0.156	670.000, 0.168	670.000, 0.195	670.000, 0.205	670.000, 0.211	670.000, 0.207
671.000, 0.169	671.000, 0.165	671.000, 0.163	671.000, 0.167	671.000, 0.161	671.000, 0.174	671.000, 0.200	671.000, 0.209	671.000, 0.215	671.000, 0.213
672.000, 0.175	672.000, 0.171	672.000, 0.169	672.000, 0.173	672.000, 0.167	672.000, 0.180	672.000, 0.206	672.000, 0.213	672.000, 0.220	672.000, 0.219
673.000, 0.183	673.000, 0.178	673.000, 0.176	673.000, 0.180	673.000, 0.174	673.000, 0.187	673.000, 0.213	673.000, 0.219	673.000, 0.227	673.000, 0.226
674.000, 0.190	674.000, 0.185	674.000, 0.182	674.000, 0.187	674.000, 0.181	674.000, 0.194	674.000, 0.220	674.000, 0.224	674.000, 0.233	674.000, 0.232
675.000, 0.196	675.000, 0.192	675.000, 0.189	675.000, 0.194	675.000, 0.187	675.000, 0.202	675.000, 0.226	675.000, 0.229	675.000, 0.239	675.000, 0.239
676.000, 0.203	676.000, 0.199	676.000, 0.196	676.000, 0.201	676.000, 0.194	676.000, 0.209	676.000, 0.233	676.000, 0.234	676.000, 0.245	676.000, 0.246
677.000, 0.211	677.000, 0.208	677.000, 0.204	677.000, 0.210	677.000, 0.202	677.000, 0.217	677.000, 0.241	677.000, 0.241	677.000, 0.252	677.000, 0.254
678.000, 0.220	678.000, 0.217	678.000, 0.213	678.000, 0.218	678.000, 0.211	678.000, 0.227	678.000, 0.250	678.000, 0.248	678.000, 0.260	678.000, 0.263
679.000, 0.229	679.000, 0.225	679.000, 0.222	679.000, 0.227	679.000, 0.220	679.000, 0.236	679.000, 0.259	679.000, 0.255	679.000, 0.267	679.000, 0.271
680.000, 0.237	680.000, 0.234	680.000, 0.230	680.000, 0.236	680.000, 0.229	680.000, 0.245	680.000, 0.267	680.000, 0.261	680.000, 0.275	680.000, 0.280
681.000, 0.246	681.000, 0.243	681.000, 0.239	681.000, 0.246	681.000, 0.238	681.000, 0.255	681.000, 0.276	681.000, 0.269	681.000, 0.283	681.000, 0.288
682.000, 0.256	682.000, 0.253	682.000, 0.249	682.000, 0.256	682.000, 0.247	682.000, 0.264	682.000, 0.285	682.000, 0.277	682.000, 0.291	682.000, 0.297
683.000, 0.265	683.000, 0.262	683.000, 0.259	683.000, 0.265	683.000, 0.257	683.000, 0.275	683.000, 0.295	683.000, 0.284	683.000, 0.300	683.000, 0.307
684.000, 0.275	684.000, 0.272	684.000, 0.269	684.000, 0.275	684.000, 0.267	684.000, 0.285	684.000, 0.304	684.000, 0.292	684.000, 0.308	684.000, 0.316
685.000, 0.284	685.000, 0.282	685.000, 0.279	685.000, 0.285	685.000, 0.277	685.000, 0.295	685.000, 0.314	685.000, 0.300	685.000, 0.317	685.000, 0.326
686.000, 0.295	686.000, 0.294	686.000, 0.290	686.000, 0.296	686.000, 0.288	686.000, 0.307	686.000, 0.325	686.000, 0.310	686.000, 0.327	686.000, 0.337
687.000, 0.308	687.000, 0.308	687.000, 0.303	687.000, 0.310	687.000, 0.301	687.000, 0.321	687.000, 0.339	687.000, 0.321	687.000, 0.340	687.000, 0.350
688.000, 0.322	688.000, 0.322	688.000, 0.318	688.000, 0.325	688.000, 0.315	688.000, 0.335	688.000, 0.353	688.000, 0.333	688.000, 0.352	688.000, 0.364
689.000, 0.335	689.000, 0.336	689.000, 0.331	689.000, 0.339	689.000, 0.329	689.000, 0.349	689.000, 0.366	689.000, 0.345	689.000, 0.364	689.000, 0.377
690.000, 0.348	690.000, 0.349	690.000, 0.344	690.000, 0.352	690.000, 0.342	690.000, 0.363	690.000, 0.379	690.000, 0.356	690.000, 0.376	690.000, 0.389
691.000, 0.361	691.000, 0.362	691.000, 0.358	691.000, 0.365	691.000, 0.355	691.000, 0.377	691.000, 0.392	691.000, 0.368	691.000, 0.388	691.000, 0.402
692.000, 0.374	692.000, 0.376	692.000, 0.371	692.000, 0.379	692.000, 0.369	692.000, 0.391	692.000, 0.405	692.000, 0.380	692.000, 0.401	692.000, 0.415
693.000, 0.387	693.000, 0.390	693.000, 0.385	693.000, 0.393	693.000, 0.383	693.000, 0.406	693.000, 0.419	693.000, 0.392	693.000, 0.413	693.000, 0.429
694.000, 0.401	694.000, 0.404	694.000, 0.400	694.000, 0.408	694.000, 0.397	694.000, 0.421	694.000, 0.433	694.000, 0.405	694.000, 0.427	694.000, 0.443
695.000, 0.416	695.000, 0.420	695.000, 0.415	695.000, 0.423	695.000, 0.413	695.000, 0.436	695.000, 0.449	695.000, 0.419	695.000, 0.440	695.000, 0.457
696.000, 0.430	696.000, 0.435	696.000, 0.430	696.000, 0.437	696.000, 0.427	696.000, 0.451	696.000, 0.463	696.000, 0.431	696.000, 0.454	696.000, 0.472
697.000, 0.443	697.000, 0.448	697.000, 0.444	697.000, 0.452	697.000, 0.441	697.000, 0.466	697.000, 0.477	697.000, 0.444	697.000, 0.467	697.000, 0.486
698.000, 0.458	698.000, 0.464	698.000, 0.459	698.000, 0.467	698.000, 0.456	698.000, 0.482	698.000, 0.492	698.000, 0.457	698.000, 0.481	698.000, 0.500
699.000, 0.473	699.000, 0.481	699.000, 0.475	699.000, 0.483	699.000, 0.473	699.000, 0.498	699.000, 0.508	699.000, 0.471	699.000, 0.495	699.000, 0.516
700.000, 0.489	700.000, 0.497	700.000, 0.492	700.000, 0.499	700.000, 0.489	700.000, 0.515	700.000, 0.524	700.000, 0.485	700.000, 0.510	700.000, 0.532
701.000, 0.505	701.000, 0.514	701.000, 0.508	701.000, 0.516	701.000, 0.506	701.000, 0.532	701.000, 0.540	701.000, 0.499	701.000, 0.524	701.000, 0.547
702.000, 0.520	702.000, 0.530	702.000, 0.524	702.000, 0.532	702.000, 0.522	702.000, 0.548	702.000, 0.555	702.000, 0.512	702.000, 0.538	702.000, 0.563
703.000, 0.536	703.000, 0.547	703.000, 0.541	703.000, 0.549	703.000, 0.538	703.000, 0.565	703.000, 0.571	703.000, 0.527	703.000, 0.553	703.000, 0.579
704.000, 0.551	704.000, 0.563	704.000, 0.557	704.000, 0.565	704.000, 0.554	704.000, 0.582	704.000, 0.587	704.000, 0.541	704.000, 0.568	704.000, 0.594
705.000, 0.567	705.000, 0.580	705.000, 0.573	705.000, 0.581	705.000, 0.570	705.000, 0.599	705.000, 0.603	705.000, 0.554	705.000, 0.582	705.000, 0.610
706.000, 0.582	706.000, 0.596	706.000, 0.590	706.000, 0.597	706.000, 0.586	706.000, 0.615	706.000, 0.619	706.000, 0.568	706.000, 0.597	706.000, 0.626
707.000, 0.598	707.000, 0.613	707.000, 0.607	707.000, 0.614	707.000, 0.603	707.000, 0.632	707.000, 0.636	707.000, 0.582	707.000, 0.611	707.000, 0.642
708.000, 0.614	708.000, 0.630	708.000, 0.624	708.000, 0.631	708.000, 0.620	708.000, 0.649	708.000, 0.652	708.000, 0.596	708.000, 0.626	708.000, 0.658
709.000, 0.629	709.000, 0.646	709.000, 0.640	709.000, 0.647	709.000, 0.637	709.000, 0.666	709.000, 0.667	709.000, 0.609	709.000, 0.640	709.000, 0.674
710.000, 0.644	710.000, 0.662	710.000, 0.656	710.000, 0.662	710.000, 0.652	710.000, 0.682	710.000, 0.682	710.000, 0.622	710.000, 0.654	710.000, 0.689
711.000, 0.659	711.000, 0.679	711.000, 0.672	711.000, 0.678	711.000, 0.668	711.000, 0.698	711.000, 0.698	711.000, 0.635	711.000, 0.667	711.000, 0.704
712.000, 0.674	712.000, 0.694	712.000, 0.687	712.000, 0.693	712.000, 0.684	712.000, 0.714	712.000, 0.713	712.000, 0.647	712.000, 0.681	712.000, 0.719
713.000, 0.688	713.000, 0.709	713.000, 0.702	713.000, 0.708	713.000, 0.698	713.000, 0.729	713.000, 0.727	713.000, 0.659	713.000, 0.694	713.000, 0.733
714.000, 0.701	714.000, 0.724	714.000, 0.717	714.000, 0.722	714.000, 0.713	714.000, 0.744	714.000, 0.741	714.000, 0.670	714.000, 0.706	714.000, 0.746
715.000, 0.714	715.000, 0.737	715.000, 0.731	715.000, 0.736	715.000, 0.727	715.000, 0.758	715.000, 0.754	715.000, 0.681	715.000, 0.718	715.000, 0.759
716.000, 0.728	716.000, 0.751	716.000, 0.745	716.000, 0.750	716.000, 0.741	716.000, 0.772	716.000, 0.767	716.000, 0.692	716.000, 0.729	716.000, 0.773
717.000, 0.741	717.000, 0.766	717.000, 0.759	717.000, 0.765	717.000, 0.756	717.000, 0.787	717.000, 0.781	717.000, 0.704	717.000, 0.742	717.000, 0.786
718.000, 0.757	718.000, 0.784	718.000, 0.776	718.000, 0.781	718.000, 0.772	718.000, 0.804	718.000, 0.797	718.000, 0.718	718.000, 0.756	718.000, 0.802
719.000, 0.774	719.000, 0.801	719.000, 0.793	719.000, 0.798	719.000, 0.790	719.000, 0.821	719.000, 0.813	719.000, 0.732	719.000, 0.771	719.000, 0.818
720.000, 0.788	720.000, 0.816	720.000, 0.808	720.000, 0.813	720.000, 0.805	720.000, 0.837	720.000, 0.828	720.000, 0.744	720.000, 0.784	720.000, 0.832
721.000, 0.799	721.000, 0.829	721.000, 0.821	721.000, 0.826	721.000, 0.817	721.000, 0.849	721.000, 0.840	721.000, 0.754	721.000, 0.795	721.000, 0.844
722.000, 0.810	722.000, 0.841	722.000, 0.833	722.000, 0.838	722.000, 0.829	722.000, 0.861	722.000, 0.851	722.000, 0.763	722.000, 0.805	722.000, 0.855
723.000, 0.821	723.000, 0.853	723.000, 0.845	723.000, 0.850	723.000, 0.841	723.000, 0.873	723.000, 0.862	723.000, 0.773	723.000, 0.815	723.000, 0.867
724.000, 0.833	724.000, 0.866	724.000, 0.858	724.000, 0.862	724.000, 0.854	724.000, 0.887	724.000, 0.874	724.000, 0.783	724.000, 0.826	724.000, 0.879
725.000, 0.846	725.000, 0.879	725.000, 0.872	725.000, 0.875	725.000, 0.867	725.000, 0.899	725.000, 0.886	725.000, 0.793	725.000, 0.836	725.000, 0.891
726.000, 0.857	726.000, 0.891	726.000, 0.884	726.000, 0.887	726.000, 0.879	726.000, 0.911	726.000, 0.898	726.000, 0.803	726.000, 0.847	726.000, 0.902
727.000, 0.868	727.000, 0.903	727.000, 0.895	727.000, 0.897	727.000, 0.891	727.000, 0.923	727.000, 0.909	727.000, 0.812	727.000, 0.857	727.000, 0.913
728.000, 0.879	728.000, 0.914	728.000, 0.906	728.000, 0.909	728.000, 0.903	728.000, 0.935	728.000, 0.919	728.000, 0.821	728.000, 0.867	728.000, 0.924
729.000, 0.889	729.000, 0.926	729.000, 0.918	729.000, 0.920	729.000, 0.914	729.000, 0.946	729.000, 0.930	729.000, 0.829	729.000, 0.876	729.000, 0.934
730.000, 0.900	730.000, 0.937	730.000, 0.929	730.000, 0.931	730.000, 0.925	730.000, 0.958	730.000, 0.941	730.000, 0.838	730.000, 0.885	730.000, 0.944
731.000, 0.910	731.000, 0.947	731.000, 0.939	731.000, 0.941	731.000, 0.936	731.000, 0.968	731.000, 0.950	731.000, 0.847	731.000, 0.894	731.000, 0.954
732.000, 0.918	732.000, 0.957	732.000, 0.949	732.000, 0.951	732.000, 0.946	732.000, 0.977	732.000, 0.959	732.000, 0.855	732.000, 0.902	732.000, 0.964
733.000, 0.927	733.000, 0.966	733.000, 0.958	733.000, 0.960	733.000, 0.955	733.000, 0.987	733.000, 0.969	733.000, 0.862	733.000, 0.910	733.000, 0.973
734.000, 0.936	734.000, 0.975	734.000, 0.967	734.000, 0.969	734.000, 0.964	734.000, 0.996	734.000, 0.977	734.000, 0.869	734.000, 0.917	734.000, 0.981
735.000, 0.944	735.000, 0.984	735.000, 0.975	735.000, 0.978	735.000, 0.973	735.000, 1.005	735.000, 0.984	735.000, 0.875	735.000, 0.925	735.000, 0.989
736.000, 0.951	736.000, 0.992	736.000, 0.984	736.000, 0.986	736.000, 0.981	736.000, 1.013	736.000, 0.993	736.000, 0.881	736.000, 0.931	736.000, 0.997
737.000, 0.958	737.000, 1.000	737.000, 0.992	737.000, 0.994	737.000, 0.989	737.000, 1.021	737.000, 1.000	737.000, 0.888	737.000, 0.938	737.000, 1.005
738.000, 0.966	738.000, 1.008	738.000, 1.000	738.000, 1.001	738.000, 0.996	738.000, 1.029	738.000, 1.008	738.000, 0.894	738.000, 0.944	738.000, 1.012
739.000, 0.973	739.000, 1.016	739.000, 1.008	739.000, 1.009	739.000, 1.004	739.000, 1.037	739.000, 1.015	739.000, 0.900	739.000, 0.951	739.000, 1.019
740.000, 0.981	740.000, 1.023	740.000, 1.016	740.000, 1.016	740.000, 1.012	740.000, 1.045	740.000, 1.023	740.000, 0.906	740.000, 0.957	740.000, 1.026
741.000, 0.987	741.000, 1.030	741.000, 1.022	741.000, 1.023	741.000, 1.019	741.000, 1.051	741.000, 1.029	741.000, 0.911	741.000, 0.963	741.000, 1.032
742.000, 0.993	742.000, 1.035	742.000, 1.028	742.000, 1.029	742.000, 1.025	742.000, 1.057	742.000, 1.034	742.000, 0.915	742.000, 0.968	742.000, 1.038
743.000, 0.998	743.000, 1.041	743.000, 1.034	743.000, 1.035	743.000, 1.031	743.000, 1.063	743.000, 1.039	743.000, 0.919	743.000, 0.973	743.000, 1.043
744.000, 1.003	744.000, 1.047	744.000, 1.039	744.000, 1.040	744.000, 1.036	744.000, 1.069	744.000, 1.045	744.000, 0.924	744.000, 0.977	744.000, 1.048
745.000, 1.008	745.000, 1.053	745.000, 1.045	745.000, 1.046	745.000, 1.042	745.000, 1.074	745.000, 1.050	745.000, 0.928	745.000, 0.981	745.000, 1.053
746.000, 1.013	746.000, 1.058	746.000, 1.050	746.000, 1.051	746.000, 1.048	746.000, 1.080	746.000, 1.054	746.000, 0.931	746.000, 0.986	746.000, 1.058
747.000, 1.018	747.000, 1.064	747.000, 1.056	747.000, 1.056	747.000, 1.053	747.000, 1.085	747.000, 1.059	747.000, 0.936	747.000, 0.990	747.000, 1.063
748.000, 1.024	748.000, 1.069	748.000, 1.061	748.000, 1.061	748.000, 1.058	748.000, 1.091	748.000, 1.064	748.000, 0.940	748.000, 0.995	748.000, 1.068
749.000, 1.029	749.000, 1.074	749.000, 1.067	749.000, 1.067	749.000, 1.064	749.000, 1.096	749.000, 1.069	749.000, 0.944	749.000, 0.999	749.000, 1.074
750.000, 1.033	750.000, 1.079	750.000, 1.071	750.000, 1.072	750.000, 1.069	750.000, 1.101	750.000, 1.074	750.000, 0.948	750.000, 1.003	750.000, 1.078
751.000, 1.037	751.000, 1.083	751.000, 1.075	751.000, 1.076	751.000, 1.072	751.000, 1.105	751.000, 1.077	751.000, 0.950	751.000, 1.006	751.000, 1.082
752.000, 1.040	752.000, 1.087	752.000, 1.079	752.000, 1.080	752.000, 1.076	752.000, 1.109	752.000, 1.081	752.000, 0.953	752.000, 1.009	752.000, 1.085
753.000, 1.044	753.000, 1.091	753.000, 1.083	753.000, 1.083	753.000, 1.080	753.000, 1.113	753.000, 1.085	753.000, 0.956	753.000, 1.012	753.000, 1.089
754.000, 1.048	754.000, 1.095	754.000, 1.087	754.000, 1.088	754.000, 1.085	754.000, 1.117	754.000, 1.089	754.000, 0.960	754.000, 1.016	754.000, 1.093
755.000, 1.051	755.000, 1.098	755.000, 1.090	755.000, 1.090	755.000, 1.088	755.000, 1.120	755.000, 1.092	755.000, 0.962	755.000, 1.018	755.000, 1.095
756.000, 1.052	756.000, 1.100	756.000, 1.092	756.000, 1.091	756.000, 1.089	756.000, 1.121	756.000, 1.093	756.000, 0.963	756.000, 1.019	756.000, 1.096
757.000, 1.052	757.000, 1.099	757.000, 1.092	757.000, 1.091	757.000, 1.089	757.000, 1.121	757.000, 1.093	757.000, 0.962	757.000, 1.019	757.000, 1.097
758.000, 1.049	758.000, 1.097	758.000, 1.089	758.000, 1.089	758.000, 1.086	758.000, 1.120	758.000, 1.091	758.000, 0.961	758.000, 1.018	758.000, 1.095
759.000, 1.045	759.000, 1.094	759.000, 1.085	759.000, 1.085	759.000, 1.082	759.000, 1.117	759.000, 1.089	759.000, 0.958	759.000, 1.015	759.000, 1.091
760.000, 1.048	760.000, 1.096	760.000, 1.088	760.000, 1.086	760.000, 1.084	760.000, 1.118	760.000, 1.089	760.000, 0.958	760.000, 1.013	760.000, 1.089
761.000, 1.054	761.000, 1.102	761.000, 1.094	761.000, 1.092	761.000, 1.089	761.000, 1.121	761.000, 1.092	761.000, 0.959	761.000, 1.015	761.000, 1.091
762.000, 1.058	762.000, 1.108	762.000, 1.099	762.000, 1.098	762.000, 1.094	762.000, 1.127	762.000, 1.097	762.000, 0.963	762.000, 1.020	762.000, 1.098
763.000, 1.068	763.000, 1.117	763.000, 1.108	763.000, 1.107	763.000, 1.105	763.000, 1.137	763.000, 1.105	763.000, 0.971	763.000, 1.028	763.000, 1.106
764.000, 1.076	764.000, 1.124	764.000, 1.116	764.000, 1.115	764.000, 1.113	764.000, 1.145	764.000, 1.112	764.000, 0.978	764.000, 1.035	764.000, 1.114
765.000, 1.080	765.000, 1.128	765.000, 1.120	765.000, 1.119	765.000, 1.118	765.000, 1.150	765.000, 1.117	765.000, 0.983	765.000, 1.040	765.000, 1.120
766.000, 1.082	766.000, 1.130	766.000, 1.122	766.000, 1.122	766.000, 1.120	766.000, 1.152	766.000, 1.120	766.000, 0.985	766.000, 1.043	766.000, 1.123
767.000, 1.083	767.000, 1.133	767.000, 1.125	767.000, 1.124	767.000, 1.122	767.000, 1.155	767.000, 1.122	767.000, 0.987	767.000, 1.045	767.000, 1.126
768.000, 1.086	768.000, 1.136	768.000, 1.128	768.000, 1.127	768.000, 1.125	768.000, 1.158	768.000, 1.126	768.000, 0.990	768.000, 1.048	768.000, 1.129
769.000, 1.088	769.000, 1.138	769.000, 1.130	769.000, 1.129	769.000, 1.127	769.000, 1.160	769.000, 1.128	769.000, 0.992	769.000, 1.050	769.000, 1.132
770.000, 1.089	770.000, 1.139	770.000, 1.131	770.000, 1.131	770.000, 1.128	770.000, 1.161	770.000, 1.129	770.000, 0.993	770.000, 1.051	770.000, 1.133
771.000, 1.091	771.000, 1.140	771.000, 1.132	771.000, 1.132	771.000, 1.130	771.000, 1.163	771.000, 1.131	771.000, 0.993	771.000, 1.052	771.000, 1.134
772.000, 1.093	772.000, 1.142	772.000, 1.134	772.000, 1.134	772.000, 1.132	772.000, 1.165	772.000, 1.133	772.000, 0.995	772.000, 1.053	772.000, 1.135
773.000, 1.096	773.000, 1.145	773.000, 1.137	773.000, 1.137	773.000, 1.134	773.000, 1.168	773.000, 1.135	773.000, 0.997	773.000, 1.055	773.000, 1.138
774.000, 1.097	774.000, 1.147	774.000, 1.138	774.000, 1.138	774.000, 1.136	774.000, 1.169	774.000, 1.136	774.000, 0.998	774.000, 1.057	774.000, 1.139
775.000, 1.099	775.000, 1.148	775.000, 1.140	775.000, 1.140	775.000, 1.137	775.000, 1.170	775.000, 1.137	775.000, 0.999	775.000, 1.059	775.000, 1.140
776.000, 1.100	776.000, 1.149	776.000, 1.142	776.000, 1.141	776.000, 1.139	776.000, 1.172	776.000, 1.138	776.000, 1.001	776.000, 1.060	776.000, 1.142
777.000, 1.101	777.000, 1.150	777.000, 1.143	777.000, 1.142	777.000, 1.140	777.000, 1.173	777.000, 1.140	777.000, 1.002	777.000, 1.061	777.000, 1.143
778.000, 1.102	778.000, 1.152	778.000, 1.144	778.000, 1.144	778.000, 1.141	778.000, 1.174	778.000, 1.142	778.000, 1.003	778.000, 1.062	778.000, 1.145
779.000, 1.104	779.000, 1.154	779.000, 1.146	779.000, 1.146	779.000, 1.144	779.000, 1.177	779.000, 1.143	779.000, 1.005	779.000, 1.064	779.000, 1.147
780.000, 1.106	780.000, 1.156	780.000, 1.148	780.000, 1.147	780.000, 1.145	780.000, 1.179	780.000, 1.145	780.000, 1.006	780.000, 1.065	780.000, 1.148
781.000, 1.107	781.000, 1.157	781.000, 1.148	781.000, 1.148	781.000, 1.147	781.000, 1.180	781.000, 1.146	781.000, 1.007	781.000, 1.066	781.000, 1.149
782.000, 1.109	782.000, 1.158	782.000, 1.150	782.000, 1.150	782.000, 1.148	782.000, 1.181	782.000, 1.148	782.000, 1.009	782.000, 1.067	782.000, 1.151
783.000, 1.110	783.000, 1.160	783.000, 1.151	783.000, 1.151	783.000, 1.149	783.000, 1.182	783.000, 1.148	783.000, 1.010	783.000, 1.068	783.000, 1.152
784.000, 1.110	784.000, 1.160	784.000, 1.152	784.000, 1.152	784.000, 1.150	784.000, 1.183	784.000, 1.149	784.000, 1.010	784.000, 1.069	784.000, 1.152
785.000, 1.111	785.000, 1.161	785.000, 1.153	785.000, 1.153	785.000, 1.151	785.000, 1.184	785.000, 1.150	785.000, 1.011	785.000, 1.070	785.000, 1.152
786.000, 1.112	786.000, 1.162	786.000, 1.154	786.000, 1.154	786.000, 1.151	786.000, 1.185	786.000, 1.151	786.000, 1.012	786.000, 1.070	786.000, 1.154
