325.000, 0.250	325.000, 0.255	325.000, 0.254	325.000, 0.247	325.000, 0.267
945.000, 0.704	945.000, 0.700	945.000, 0.702	945.000, 0.691	945.000, 0.662
946.000, 0.704	946.000, 0.702	946.000, 0.706	946.000, 0.694	946.000, 0.672
947.000, 0.710	947.000, 0.710	947.000, 0.704	947.000, 0.703	947.000, 0.678
948.000, 0.712	948.000, 0.710	948.000, 0.707	948.000, 0.701	948.000, 0.675
949.000, 0.708	949.000, 0.707	949.000, 0.710	949.000, 0.699	949.000, 0.671
950.000, 0.703	950.000, 0.704	950.000, 0.708	950.000, 0.707	950.000, 0.670
951.000, 0.699	951.000, 0.698	951.000, 0.702	951.000, 0.702	951.000, 0.665
952.000, 0.699	952.000, 0.694	952.000, 0.698	952.000, 0.691	952.000, 0.661
953.000, 0.706	953.000, 0.705	953.000, 0.704	953.000, 0.699	953.000, 0.663
954.000, 0.712	954.000, 0.711	954.000, 0.711	954.000, 0.705	954.000, 0.668
955.000, 0.713	955.000, 0.708	955.000, 0.716	955.000, 0.704	955.000, 0.672
956.000, 0.705	956.000, 0.708	956.000, 0.710	956.000, 0.700	956.000, 0.670
957.000, 0.697	957.000, 0.709	957.000, 0.703	957.000, 0.693	957.000, 0.666
958.000, 0.697	958.000, 0.707	958.000, 0.703	958.000, 0.687	958.000, 0.662
959.000, 0.702	959.000, 0.707	959.000, 0.707	959.000, 0.689	959.000, 0.665
960.000, 0.707	960.000, 0.707	960.000, 0.709	960.000, 0.694	960.000, 0.669
961.000, 0.703	961.000, 0.707	961.000, 0.703	961.000, 0.695	961.000, 0.670
962.000, 0.701	962.000, 0.706	962.000, 0.700	962.000, 0.698	962.000, 0.671
963.000, 0.701	963.000, 0.705	963.000, 0.700	963.000, 0.702	963.000, 0.673
964.000, 0.701	964.000, 0.699	964.000, 0.705	964.000, 0.697	964.000, 0.672
965.000, 0.704	965.000, 0.702	965.000, 0.710	965.000, 0.695	965.000, 0.673
966.000, 0.710	966.000, 0.712	966.000, 0.714	966.000, 0.699	966.000, 0.677
967.000, 0.708	967.000, 0.711	967.000, 0.713	967.000, 0.701	967.000, 0.674
968.000, 0.706	968.000, 0.707	968.000, 0.711	968.000, 0.701	968.000, 0.672
969.000, 0.709	969.000, 0.708	969.000, 0.711	969.000, 0.699	969.000, 0.678
970.000, 0.711	970.000, 0.710	970.000, 0.714	970.000, 0.702	970.000, 0.677
971.000, 0.710	971.000, 0.713	971.000, 0.716	971.000, 0.707	971.000, 0.673
972.000, 0.706	972.000, 0.713	972.000, 0.714	972.000, 0.713	972.000, 0.674
973.000, 0.708	973.000, 0.715	973.000, 0.712	973.000, 0.709	973.000, 0.674
974.000, 0.713	974.000, 0.716	974.000, 0.712	974.000, 0.697	974.000, 0.670
975.000, 0.709	975.000, 0.709	975.000, 0.712	975.000, 0.697	975.000, 0.668
976.000, 0.704	976.000, 0.704	976.000, 0.708	976.000, 0.700	976.000, 0.666
977.000, 0.701	977.000, 0.707	977.000, 0.702	977.000, 0.699	977.000, 0.663
978.000, 0.703	978.000, 0.707	978.000, 0.704	978.000, 0.698	978.000, 0.670
979.000, 0.707	979.000, 0.707	979.000, 0.709	979.000, 0.699	979.000, 0.679
980.000, 0.710	980.000, 0.712	980.000, 0.710	980.000, 0.704	980.000, 0.677
981.000, 0.710	981.000, 0.712	981.000, 0.707	981.000, 0.705	981.000, 0.674
982.000, 0.707	982.000, 0.709	982.000, 0.704	982.000, 0.701	982.000, 0.672
983.000, 0.707	983.000, 0.710	983.000, 0.704	983.000, 0.701	983.000, 0.670
984.000, 0.707	984.000, 0.709	984.000, 0.704	984.000, 0.698	984.000, 0.671
985.000, 0.706	985.000, 0.703	985.000, 0.701	985.000, 0.692	985.000, 0.673
986.000, 0.703	986.000, 0.704	986.000, 0.703	986.000, 0.692	986.000, 0.668
987.000, 0.700	987.000, 0.705	987.000, 0.706	987.000, 0.694	987.000, 0.663
988.000, 0.700	988.000, 0.703	988.000, 0.708	988.000, 0.698	988.000, 0.665
989.000, 0.706	989.000, 0.703	989.000, 0.711	989.000, 0.699	989.000, 0.665
990.000, 0.713	990.000, 0.704	990.000, 0.712	990.000, 0.698	990.000, 0.666
991.000, 0.713	991.000, 0.705	991.000, 0.705	991.000, 0.695	991.000, 0.670
992.000, 0.711	992.000, 0.708	992.000, 0.702	992.000, 0.693	992.000, 0.676
993.000, 0.708	993.000, 0.710	993.000, 0.706	993.000, 0.695	993.000, 0.681
994.000, 0.708	994.000, 0.710	994.000, 0.711	994.000, 0.701	994.000, 0.678
995.000, 0.706	995.000, 0.706	995.000, 0.711	995.000, 0.700	995.000, 0.671
996.000, 0.700	996.000, 0.699	996.000, 0.706	996.000, 0.691	996.000, 0.666
997.000, 0.701	997.000, 0.696	997.000, 0.707	997.000, 0.695	997.000, 0.672
998.000, 0.707	998.000, 0.697	998.000, 0.711	998.000, 0.705	998.000, 0.678
999.000, 0.712	999.000, 0.699	999.000, 0.715	999.000, 0.704	999.000, 0.669
1000.000, 0.711	1000.000, 0.705	1000.000, 0.713	1000.000, 0.705	1000.000, 0.668
1001.000, 0.707	1001.000, 0.712	1001.000, 0.706	1001.000, 0.706	1001.000, 0.674
1002.000, 0.704	1002.000, 0.712	1002.000, 0.704	1002.000, 0.699	1002.000, 0.674
1003.000, 0.705	1003.000, 0.714	1003.000, 0.705	1003.000, 0.696	1003.000, 0.669
1004.000, 0.710	1004.000, 0.719	1004.000, 0.706	1004.000, 0.700	1004.000, 0.663
1005.000, 0.707	1005.000, 0.714	1005.000, 0.709	1005.000, 0.701	1005.000, 0.669
1006.000, 0.707	1006.000, 0.709	1006.000, 0.714	1006.000, 0.705	1006.000, 0.678
1007.000, 0.717	1007.000, 0.711	1007.000, 0.724	1007.000, 0.717	1007.000, 0.679
1008.000, 0.720	1008.000, 0.710	1008.000, 0.713	1008.000, 0.714	1008.000, 0.677
1009.000, 0.714	1009.000, 0.705	1009.000, 0.697	1009.000, 0.703	1009.000, 0.674
1010.000, 0.706	1010.000, 0.702	1010.000, 0.707	1010.000, 0.704	1010.000, 0.671
1011.000, 0.706	1011.000, 0.705	1011.000, 0.710	1011.000, 0.701	1011.000, 0.674
1012.000, 0.712	1012.000, 0.711	1012.000, 0.703	1012.000, 0.696	1012.000, 0.678
1013.000, 0.711	1013.000, 0.706	1013.000, 0.702	1013.000, 0.704	1013.000, 0.673
1014.000, 0.709	1014.000, 0.706	1014.000, 0.707	1014.000, 0.708	1014.000, 0.669
1015.000, 0.710	1015.000, 0.715	1015.000, 0.717	1015.000, 0.703	1015.000, 0.672
1016.000, 0.715	1016.000, 0.721	1016.000, 0.716	1016.000, 0.694	1016.000, 0.678
1017.000, 0.721	1017.000, 0.718	1017.000, 0.715	1017.000, 0.692	1017.000, 0.680
1018.000, 0.727	1018.000, 0.705	1018.000, 0.728	1018.000, 0.702	1018.000, 0.676
1019.000, 0.741	1019.000, 0.711	1019.000, 0.733	1019.000, 0.715	1019.000, 0.683
1020.000, 0.751	1020.000, 0.729	1020.000, 0.729	1020.000, 0.722	1020.000, 0.696
1021.000, 0.729	1021.000, 0.722	1021.000, 0.724	1021.000, 0.711	1021.000, 0.693
1022.000, 0.715	1022.000, 0.715	1022.000, 0.716	1022.000, 0.711	1022.000, 0.686
1023.000, 0.719	1023.000, 0.715	1023.000, 0.707	1023.000, 0.723	1023.000, 0.677
1024.000, 0.718	1024.000, 0.700	1024.000, 0.696	1024.000, 0.702	1024.000, 0.652
1025.000, 0.713	1025.000, 0.694	1025.000, 0.694	1025.000, 0.685	1025.000, 0.637
1026.000, 0.705	1026.000, 0.709	1026.000, 0.707	1026.000, 0.702	1026.000, 0.649
1027.000, 0.707	1027.000, 0.710	1027.000, 0.714	1027.000, 0.701	1027.000, 0.657
1028.000, 0.718	1028.000, 0.710	1028.000, 0.720	1028.000, 0.696	1028.000, 0.665
1029.000, 0.734	1029.000, 0.739	1029.000, 0.735	1029.000, 0.720	1029.000, 0.686
1030.000, 0.726	1030.000, 0.741	1030.000, 0.730	1030.000, 0.725	1030.000, 0.685
1031.000, 0.701	1031.000, 0.715	1031.000, 0.707	1031.000, 0.708	1031.000, 0.665
1032.000, 0.720	1032.000, 0.714	1032.000, 0.714	1032.000, 0.718	1032.000, 0.679
1033.000, 0.731	1033.000, 0.716	1033.000, 0.714	1033.000, 0.710	1033.000, 0.683
1034.000, 0.714	1034.000, 0.710	1034.000, 0.695	1034.000, 0.672	1034.000, 0.662
1035.000, 0.702	1035.000, 0.706	1035.000, 0.702	1035.000, 0.677	1035.000, 0.655
1036.000, 0.702	1036.000, 0.703	1036.000, 0.714	1036.000, 0.692	1036.000, 0.656
1037.000, 0.717	1037.000, 0.699	1037.000, 0.702	1037.000, 0.677	1037.000, 0.658
1038.000, 0.725	1038.000, 0.714	1038.000, 0.712	1038.000, 0.688	1038.000, 0.679
1039.000, 0.724	1039.000, 0.734	1039.000, 0.735	1039.000, 0.715	1039.000, 0.704
1040.000, 0.728	1040.000, 0.705	1040.000, 0.727	1040.000, 0.704	1040.000, 0.690
1041.000, 0.719	1041.000, 0.701	1041.000, 0.718	1041.000, 0.694	1041.000, 0.683
1042.000, 0.704	1042.000, 0.731	1042.000, 0.718	1042.000, 0.698	1042.000, 0.694
1043.000, 0.724	1043.000, 0.727	1043.000, 0.729	1043.000, 0.721	1043.000, 0.693
1044.000, 0.738	1044.000, 0.714	1044.000, 0.730	1044.000, 0.741	1044.000, 0.678
1045.000, 0.710	1045.000, 0.716	1045.000, 0.707	1045.000, 0.736	1045.000, 0.653
1046.000, 0.691	1046.000, 0.707	1046.000, 0.695	1046.000, 0.706	1046.000, 0.646
1047.000, 0.693	1047.000, 0.701	1047.000, 0.701	1047.000, 0.682	1047.000, 0.659
1048.000, 0.716	1048.000, 0.726	1048.000, 0.728	1048.000, 0.709	1048.000, 0.686
1049.000, 0.752	1049.000, 0.748	1049.000, 0.739	1049.000, 0.734	1049.000, 0.719
1050.000, 0.774	1050.000, 0.753	1050.000, 0.726	1050.000, 0.740	1050.000, 0.737
1051.000, 0.709	1051.000, 0.726	1051.000, 0.706	1051.000, 0.722	1051.000, 0.682
1052.000, 0.676	1052.000, 0.715	1052.000, 0.703	1052.000, 0.710	1052.000, 0.655
1053.000, 0.713	1053.000, 0.734	1053.000, 0.721	1053.000, 0.715	1053.000, 0.684
1054.000, 0.727	1054.000, 0.741	1054.000, 0.706	1054.000, 0.701	1054.000, 0.684
1055.000, 0.718	1055.000, 0.731	1055.000, 0.692	1055.000, 0.698	1055.000, 0.678
1056.000, 0.702	1056.000, 0.705	1056.000, 0.712	1056.000, 0.730	1056.000, 0.696
1057.000, 0.703	1057.000, 0.718	1057.000, 0.710	1057.000, 0.707	1057.000, 0.659
1058.000, 0.722	1058.000, 0.746	1058.000, 0.702	1058.000, 0.662	1058.000, 0.599
1059.000, 0.749	1059.000, 0.707	1059.000, 0.749	1059.000, 0.720	1059.000, 0.620
1060.000, 0.729	1060.000, 0.670	1060.000, 0.766	1060.000, 0.734	1060.000, 0.643
1061.000, 0.672	1061.000, 0.663	1061.000, 0.736	1061.000, 0.686	1061.000, 0.652
1062.000, 0.711	1062.000, 0.706	1062.000, 0.708	1062.000, 0.693	1062.000, 0.685
1063.000, 0.768	1063.000, 0.753	1063.000, 0.712	1063.000, 0.732	1063.000, 0.723
1064.000, 0.768	1064.000, 0.758	1064.000, 0.755	1064.000, 0.771	1064.000, 0.738
1065.000, 0.728	1065.000, 0.728	1065.000, 0.734	1065.000, 0.739	1065.000, 0.689
1066.000, 0.698	1066.000, 0.695	1066.000, 0.707	1066.000, 0.679	1066.000, 0.632
1067.000, 0.763	1067.000, 0.708	1067.000, 0.782	1067.000, 0.674	1067.000, 0.663
1068.000, 0.765	1068.000, 0.747	1068.000, 0.782	1068.000, 0.690	1068.000, 0.681
1069.000, 0.701	1069.000, 0.779	1069.000, 0.701	1069.000, 0.709	1069.000, 0.667
1070.000, 0.734	1070.000, 0.729	1070.000, 0.712	1070.000, 0.709	1070.000, 0.663
1071.000, 0.778	1071.000, 0.705	1071.000, 0.730	1071.000, 0.713	1071.000, 0.659
1072.000, 0.800	1072.000, 0.737	1072.000, 0.723	1072.000, 0.721	1072.000, 0.657
1073.000, 0.766	1073.000, 0.718	1073.000, 0.704	1073.000, 0.666	1073.000, 0.689
1074.000, 0.736	1074.000, 0.702	1074.000, 0.706	1074.000, 0.621	1074.000, 0.711
1075.000, 0.756	1075.000, 0.743	1075.000, 0.753	1075.000, 0.644	1075.000, 0.688
