325.000, 0.250	325.000, 0.225	325.000, 0.242	325.000, 0.237	325.000, 0.241
945.000, 0.682	945.000, 0.661	945.000, 0.694	945.000, 0.698	945.000, 0.699
946.000, 0.687	946.000, 0.662	946.000, 0.696	946.000, 0.702	946.000, 0.704
947.000, 0.686	947.000, 0.663	947.000, 0.704	947.000, 0.702	947.000, 0.709
948.000, 0.687	948.000, 0.667	948.000, 0.702	948.000, 0.698	948.000, 0.707
949.000, 0.688	949.000, 0.667	949.000, 0.699	949.000, 0.697	949.000, 0.703
950.000, 0.688	950.000, 0.660	950.000, 0.701	950.000, 0.702	950.000, 0.699
951.000, 0.684	951.000, 0.653	951.000, 0.693	951.000, 0.699	951.000, 0.697
952.000, 0.679	952.000, 0.653	952.000, 0.684	952.000, 0.693	952.000, 0.697
953.000, 0.686	953.000, 0.665	953.000, 0.695	953.000, 0.706	953.000, 0.701
954.000, 0.689	954.000, 0.670	954.000, 0.704	954.000, 0.709	954.000, 0.703
955.000, 0.684	955.000, 0.666	955.000, 0.706	955.000, 0.699	955.000, 0.703
956.000, 0.680	956.000, 0.660	956.000, 0.698	956.000, 0.692	956.000, 0.707
957.000, 0.675	957.000, 0.655	957.000, 0.694	957.000, 0.691	957.000, 0.706
958.000, 0.669	958.000, 0.653	958.000, 0.700	958.000, 0.697	958.000, 0.694
959.000, 0.674	959.000, 0.657	959.000, 0.700	959.000, 0.701	959.000, 0.695
960.000, 0.679	960.000, 0.661	960.000, 0.698	960.000, 0.702	960.000, 0.702
961.000, 0.675	961.000, 0.658	961.000, 0.695	961.000, 0.700	961.000, 0.703
962.000, 0.673	962.000, 0.658	962.000, 0.696	962.000, 0.699	962.000, 0.705
963.000, 0.676	963.000, 0.662	963.000, 0.698	963.000, 0.700	963.000, 0.708
964.000, 0.676	964.000, 0.662	964.000, 0.696	964.000, 0.697	964.000, 0.708
965.000, 0.677	965.000, 0.662	965.000, 0.698	965.000, 0.700	965.000, 0.709
966.000, 0.681	966.000, 0.665	966.000, 0.705	966.000, 0.711	966.000, 0.712
967.000, 0.684	967.000, 0.665	967.000, 0.705	967.000, 0.711	967.000, 0.709
968.000, 0.686	968.000, 0.665	968.000, 0.700	968.000, 0.705	968.000, 0.705
969.000, 0.683	969.000, 0.664	969.000, 0.696	969.000, 0.700	969.000, 0.705
970.000, 0.685	970.000, 0.662	970.000, 0.700	970.000, 0.702	970.000, 0.710
971.000, 0.689	971.000, 0.661	971.000, 0.707	971.000, 0.706	971.000, 0.715
972.000, 0.689	972.000, 0.667	972.000, 0.702	972.000, 0.702	972.000, 0.713
973.000, 0.690	973.000, 0.669	973.000, 0.702	973.000, 0.702	973.000, 0.709
974.000, 0.690	974.000, 0.667	974.000, 0.708	974.000, 0.707	974.000, 0.706
975.000, 0.692	975.000, 0.668	975.000, 0.705	975.000, 0.706	975.000, 0.706
976.000, 0.688	976.000, 0.665	976.000, 0.701	976.000, 0.700	976.000, 0.705
977.000, 0.678	977.000, 0.657	977.000, 0.700	977.000, 0.692	977.000, 0.701
978.000, 0.680	978.000, 0.654	978.000, 0.698	978.000, 0.695	978.000, 0.697
979.000, 0.687	979.000, 0.657	979.000, 0.698	979.000, 0.704	979.000, 0.699
980.000, 0.687	980.000, 0.666	980.000, 0.703	980.000, 0.708	980.000, 0.711
981.000, 0.684	981.000, 0.664	981.000, 0.703	981.000, 0.708	981.000, 0.709
982.000, 0.679	982.000, 0.655	982.000, 0.699	982.000, 0.704	982.000, 0.697
983.000, 0.682	983.000, 0.660	983.000, 0.698	983.000, 0.699	983.000, 0.699
984.000, 0.683	984.000, 0.662	984.000, 0.697	984.000, 0.697	984.000, 0.705
985.000, 0.679	985.000, 0.657	985.000, 0.694	985.000, 0.699	985.000, 0.710
986.000, 0.684	986.000, 0.658	986.000, 0.696	986.000, 0.701	986.000, 0.706
987.000, 0.684	987.000, 0.661	987.000, 0.700	987.000, 0.702	987.000, 0.702
988.000, 0.673	988.000, 0.661	988.000, 0.705	988.000, 0.700	988.000, 0.705
989.000, 0.671	989.000, 0.660	989.000, 0.702	989.000, 0.701	989.000, 0.706
990.000, 0.678	990.000, 0.660	990.000, 0.696	990.000, 0.704	990.000, 0.706
991.000, 0.684	991.000, 0.661	991.000, 0.696	991.000, 0.706	991.000, 0.712
992.000, 0.687	992.000, 0.662	992.000, 0.698	992.000, 0.706	992.000, 0.715
993.000, 0.686	993.000, 0.663	993.000, 0.701	993.000, 0.706	993.000, 0.714
994.000, 0.684	994.000, 0.668	994.000, 0.702	994.000, 0.709	994.000, 0.713
995.000, 0.681	995.000, 0.667	995.000, 0.698	995.000, 0.705	995.000, 0.708
996.000, 0.680	996.000, 0.658	996.000, 0.690	996.000, 0.693	996.000, 0.698
997.000, 0.686	997.000, 0.659	997.000, 0.694	997.000, 0.697	997.000, 0.707
998.000, 0.691	998.000, 0.663	998.000, 0.702	998.000, 0.706	998.000, 0.715
999.000, 0.684	999.000, 0.665	999.000, 0.702	999.000, 0.707	999.000, 0.702
1000.000, 0.686	1000.000, 0.665	1000.000, 0.703	1000.000, 0.706	1000.000, 0.702
1001.000, 0.693	1001.000, 0.664	1001.000, 0.703	1001.000, 0.706	1001.000, 0.712
1002.000, 0.687	1002.000, 0.663	1002.000, 0.701	1002.000, 0.709	1002.000, 0.712
1003.000, 0.681	1003.000, 0.661	1003.000, 0.701	1003.000, 0.710	1003.000, 0.708
1004.000, 0.680	1004.000, 0.660	1004.000, 0.703	1004.000, 0.707	1004.000, 0.705
1005.000, 0.684	1005.000, 0.656	1005.000, 0.698	1005.000, 0.695	1005.000, 0.700
1006.000, 0.688	1006.000, 0.659	1006.000, 0.697	1006.000, 0.694	1006.000, 0.702
1007.000, 0.688	1007.000, 0.672	1007.000, 0.705	1007.000, 0.713	1007.000, 0.715
1008.000, 0.687	1008.000, 0.673	1008.000, 0.703	1008.000, 0.714	1008.000, 0.719
1009.000, 0.683	1009.000, 0.665	1009.000, 0.695	1009.000, 0.701	1009.000, 0.715
1010.000, 0.672	1010.000, 0.661	1010.000, 0.687	1010.000, 0.693	1010.000, 0.713
1011.000, 0.671	1011.000, 0.660	1011.000, 0.685	1011.000, 0.693	1011.000, 0.709
1012.000, 0.680	1012.000, 0.663	1012.000, 0.688	1012.000, 0.699	1012.000, 0.705
1013.000, 0.678	1013.000, 0.664	1013.000, 0.687	1013.000, 0.701	1013.000, 0.698
1014.000, 0.677	1014.000, 0.666	1014.000, 0.693	1014.000, 0.707	1014.000, 0.701
1015.000, 0.680	1015.000, 0.669	1015.000, 0.708	1015.000, 0.717	1015.000, 0.714
1016.000, 0.689	1016.000, 0.670	1016.000, 0.708	1016.000, 0.710	1016.000, 0.707
1017.000, 0.694	1017.000, 0.669	1017.000, 0.706	1017.000, 0.702	1017.000, 0.701
1018.000, 0.689	1018.000, 0.667	1018.000, 0.717	1018.000, 0.713	1018.000, 0.721
1019.000, 0.692	1019.000, 0.674	1019.000, 0.724	1019.000, 0.718	1019.000, 0.731
1020.000, 0.698	1020.000, 0.686	1020.000, 0.721	1020.000, 0.715	1020.000, 0.725
1021.000, 0.688	1021.000, 0.677	1021.000, 0.711	1021.000, 0.708	1021.000, 0.711
1022.000, 0.681	1022.000, 0.674	1022.000, 0.708	1022.000, 0.709	1022.000, 0.707
1023.000, 0.684	1023.000, 0.680	1023.000, 0.713	1023.000, 0.717	1023.000, 0.714
1024.000, 0.687	1024.000, 0.657	1024.000, 0.697	1024.000, 0.711	1024.000, 0.709
1025.000, 0.684	1025.000, 0.638	1025.000, 0.681	1025.000, 0.696	1025.000, 0.699
1026.000, 0.669	1026.000, 0.649	1026.000, 0.688	1026.000, 0.680	1026.000, 0.690
1027.000, 0.667	1027.000, 0.659	1027.000, 0.692	1027.000, 0.683	1027.000, 0.691
1028.000, 0.674	1028.000, 0.670	1028.000, 0.696	1028.000, 0.702	1028.000, 0.702
1029.000, 0.681	1029.000, 0.692	1029.000, 0.709	1029.000, 0.727	1029.000, 0.722
1030.000, 0.688	1030.000, 0.690	1030.000, 0.709	1030.000, 0.721	1030.000, 0.730
1031.000, 0.693	1031.000, 0.669	1031.000, 0.696	1031.000, 0.692	1031.000, 0.722
1032.000, 0.701	1032.000, 0.680	1032.000, 0.699	1032.000, 0.703	1032.000, 0.719
1033.000, 0.694	1033.000, 0.676	1033.000, 0.692	1033.000, 0.705	1033.000, 0.710
1034.000, 0.671	1034.000, 0.641	1034.000, 0.669	1034.000, 0.684	1034.000, 0.695
1035.000, 0.671	1035.000, 0.655	1035.000, 0.687	1035.000, 0.697	1035.000, 0.700
1036.000, 0.674	1036.000, 0.683	1036.000, 0.711	1036.000, 0.712	1036.000, 0.707
1037.000, 0.656	1037.000, 0.682	1037.000, 0.695	1037.000, 0.692	1037.000, 0.692
1038.000, 0.660	1038.000, 0.668	1038.000, 0.696	1038.000, 0.701	1038.000, 0.692
1039.000, 0.681	1039.000, 0.655	1039.000, 0.711	1039.000, 0.729	1039.000, 0.708
1040.000, 0.673	1040.000, 0.675	1040.000, 0.704	1040.000, 0.727	1040.000, 0.728
1041.000, 0.682	1041.000, 0.685	1041.000, 0.712	1041.000, 0.714	1041.000, 0.722
1042.000, 0.713	1042.000, 0.674	1042.000, 0.735	1042.000, 0.705	1042.000, 0.693
1043.000, 0.729	1043.000, 0.678	1043.000, 0.716	1043.000, 0.715	1043.000, 0.701
1044.000, 0.719	1044.000, 0.683	1044.000, 0.687	1044.000, 0.723	1044.000, 0.713
1045.000, 0.679	1045.000, 0.677	1045.000, 0.679	1045.000, 0.710	1045.000, 0.702
1046.000, 0.661	1046.000, 0.658	1046.000, 0.673	1046.000, 0.683	1046.000, 0.692
1047.000, 0.667	1047.000, 0.646	1047.000, 0.671	1047.000, 0.671	1047.000, 0.694
1048.000, 0.690	1048.000, 0.662	1048.000, 0.679	1048.000, 0.712	1048.000, 0.716
1049.000, 0.703	1049.000, 0.693	1049.000, 0.711	1049.000, 0.732	1049.000, 0.735
1050.000, 0.696	1050.000, 0.717	1050.000, 0.741	1050.000, 0.713	1050.000, 0.738
1051.000, 0.672	1051.000, 0.676	1051.000, 0.657	1051.000, 0.675	1051.000, 0.708
1052.000, 0.665	1052.000, 0.660	1052.000, 0.641	1052.000, 0.674	1052.000, 0.685
1053.000, 0.683	1053.000, 0.691	1053.000, 0.742	1053.000, 0.725	1053.000, 0.681
1054.000, 0.686	1054.000, 0.671	1054.000, 0.720	1054.000, 0.727	1054.000, 0.680
1055.000, 0.679	1055.000, 0.652	1055.000, 0.669	1055.000, 0.704	1055.000, 0.693
1056.000, 0.673	1056.000, 0.695	1056.000, 0.711	1056.000, 0.699	1056.000, 0.726
1057.000, 0.654	1057.000, 0.680	1057.000, 0.715	1057.000, 0.687	1057.000, 0.707
1058.000, 0.642	1058.000, 0.630	1058.000, 0.698	1058.000, 0.684	1058.000, 0.669
1059.000, 0.686	1059.000, 0.660	1059.000, 0.749	1059.000, 0.737	1059.000, 0.730
1060.000, 0.686	1060.000, 0.671	1060.000, 0.746	1060.000, 0.729	1060.000, 0.745
1061.000, 0.637	1061.000, 0.648	1061.000, 0.683	1061.000, 0.660	1061.000, 0.696
1062.000, 0.669	1062.000, 0.664	1062.000, 0.701	1062.000, 0.700	1062.000, 0.698
1063.000, 0.713	1063.000, 0.707	1063.000, 0.737	1063.000, 0.764	1063.000, 0.729
1064.000, 0.709	1064.000, 0.750	1064.000, 0.731	1064.000, 0.771	1064.000, 0.757
1065.000, 0.686	1065.000, 0.720	1065.000, 0.678	1065.000, 0.728	1065.000, 0.708
1066.000, 0.674	1066.000, 0.669	1066.000, 0.627	1066.000, 0.674	1066.000, 0.647
1067.000, 0.720	1067.000, 0.695	1067.000, 0.659	1067.000, 0.671	1067.000, 0.694
1068.000, 0.713	1068.000, 0.691	1068.000, 0.681	1068.000, 0.674	1068.000, 0.748
1069.000, 0.655	1069.000, 0.653	1069.000, 0.672	1069.000, 0.674	1069.000, 0.769
1070.000, 0.659	1070.000, 0.669	1070.000, 0.669	1070.000, 0.684	1070.000, 0.742
1071.000, 0.672	1071.000, 0.665	1071.000, 0.676	1071.000, 0.693	1071.000, 0.712
1072.000, 0.676	1072.000, 0.623	1072.000, 0.692	1072.000, 0.695	1072.000, 0.694
1073.000, 0.693	1073.000, 0.665	1073.000, 0.692	1073.000, 0.666	1073.000, 0.681
1074.000, 0.692	1074.000, 0.694	1074.000, 0.685	1074.000, 0.637	1074.000, 0.687
1075.000, 0.650	1075.000, 0.626	1075.000, 0.688	1075.000, 0.629	1075.000, 0.719
