325.000, 0.439	325.000, 0.445	325.000, 0.444	325.000, 0.429	325.000, 0.422	325.000, 0.394	325.000, 0.408	325.000, 0.392	325.000, 0.366	325.000, 0.353
633.000, 0.653	633.000, 0.741	633.000, 0.769	633.000, 0.698	633.000, 0.674	633.000, 0.599	633.000, 0.609	633.000, 0.606	633.000, 0.488	633.000, 0.460
634.000, 0.653	634.000, 0.741	634.000, 0.769	634.000, 0.698	634.000, 0.674	634.000, 0.599	634.000, 0.609	634.000, 0.606	634.000, 0.488	634.000, 0.460
635.000, 0.654	635.000, 0.742	635.000, 0.769	635.000, 0.698	635.000, 0.675	635.000, 0.600	635.000, 0.610	635.000, 0.606	635.000, 0.488	635.000, 0.460
636.000, 0.654	636.000, 0.742	636.000, 0.770	636.000, 0.699	636.000, 0.675	636.000, 0.600	636.000, 0.610	636.000, 0.607	636.000, 0.489	636.000, 0.460
637.000, 0.654	637.000, 0.743	637.000, 0.771	637.000, 0.699	637.000, 0.675	637.000, 0.600	637.000, 0.610	637.000, 0.607	637.000, 0.489	637.000, 0.460
638.000, 0.655	638.000, 0.743	638.000, 0.771	638.000, 0.700	638.000, 0.676	638.000, 0.601	638.000, 0.611	638.000, 0.607	638.000, 0.489	638.000, 0.461
639.000, 0.655	639.000, 0.744	639.000, 0.772	639.000, 0.700	639.000, 0.676	639.000, 0.601	639.000, 0.611	639.000, 0.607	639.000, 0.489	639.000, 0.461
640.000, 0.655	640.000, 0.744	640.000, 0.772	640.000, 0.700	640.000, 0.676	640.000, 0.601	640.000, 0.611	640.000, 0.608	640.000, 0.490	640.000, 0.461
641.000, 0.655	641.000, 0.744	641.000, 0.772	641.000, 0.700	641.000, 0.677	641.000, 0.601	641.000, 0.611	641.000, 0.608	641.000, 0.490	641.000, 0.461
642.000, 0.655	642.000, 0.744	642.000, 0.773	642.000, 0.701	642.000, 0.677	642.000, 0.601	642.000, 0.611	642.000, 0.608	642.000, 0.489	642.000, 0.461
643.000, 0.656	643.000, 0.744	643.000, 0.773	643.000, 0.701	643.000, 0.677	643.000, 0.601	643.000, 0.611	643.000, 0.608	643.000, 0.490	643.000, 0.461
644.000, 0.656	644.000, 0.744	644.000, 0.773	644.000, 0.701	644.000, 0.677	644.000, 0.601	644.000, 0.611	644.000, 0.608	644.000, 0.490	644.000, 0.461
645.000, 0.656	645.000, 0.745	645.000, 0.773	645.000, 0.701	645.000, 0.677	645.000, 0.601	645.000, 0.612	645.000, 0.608	645.000, 0.490	645.000, 0.461
646.000, 0.656	646.000, 0.745	646.000, 0.773	646.000, 0.701	646.000, 0.677	646.000, 0.601	646.000, 0.612	646.000, 0.608	646.000, 0.489	646.000, 0.461
647.000, 0.656	647.000, 0.745	647.000, 0.773	647.000, 0.701	647.000, 0.677	647.000, 0.601	647.000, 0.612	647.000, 0.608	647.000, 0.489	647.000, 0.461
648.000, 0.656	648.000, 0.745	648.000, 0.773	648.000, 0.701	648.000, 0.677	648.000, 0.601	648.000, 0.611	648.000, 0.608	648.000, 0.489	648.000, 0.461
649.000, 0.656	649.000, 0.745	649.000, 0.773	649.000, 0.701	649.000, 0.677	649.000, 0.601	649.000, 0.612	649.000, 0.608	649.000, 0.489	649.000, 0.461
650.000, 0.656	650.000, 0.745	650.000, 0.774	650.000, 0.701	650.000, 0.677	650.000, 0.601	650.000, 0.612	650.000, 0.608	650.000, 0.489	650.000, 0.461
651.000, 0.656	651.000, 0.745	651.000, 0.774	651.000, 0.701	651.000, 0.677	651.000, 0.601	651.000, 0.612	651.000, 0.608	651.000, 0.489	651.000, 0.461
652.000, 0.656	652.000, 0.745	652.000, 0.774	652.000, 0.702	652.000, 0.678	652.000, 0.602	652.000, 0.612	652.000, 0.609	652.000, 0.490	652.000, 0.461
653.000, 0.657	653.000, 0.746	653.000, 0.775	653.000, 0.702	653.000, 0.678	653.000, 0.602	653.000, 0.612	653.000, 0.609	653.000, 0.490	653.000, 0.461
654.000, 0.657	654.000, 0.746	654.000, 0.775	654.000, 0.702	654.000, 0.678	654.000, 0.602	654.000, 0.613	654.000, 0.609	654.000, 0.490	654.000, 0.462
655.000, 0.658	655.000, 0.747	655.000, 0.776	655.000, 0.703	655.000, 0.679	655.000, 0.603	655.000, 0.613	655.000, 0.610	655.000, 0.491	655.000, 0.462
656.000, 0.659	656.000, 0.748	656.000, 0.777	656.000, 0.704	656.000, 0.680	656.000, 0.604	656.000, 0.614	656.000, 0.611	656.000, 0.491	656.000, 0.463
657.000, 0.659	657.000, 0.748	657.000, 0.777	657.000, 0.704	657.000, 0.680	657.000, 0.604	657.000, 0.614	657.000, 0.611	657.000, 0.491	657.000, 0.463
658.000, 0.659	658.000, 0.748	658.000, 0.777	658.000, 0.704	658.000, 0.680	658.000, 0.603	658.000, 0.614	658.000, 0.611	658.000, 0.491	658.000, 0.463
659.000, 0.658	659.000, 0.748	659.000, 0.777	659.000, 0.704	659.000, 0.680	659.000, 0.603	659.000, 0.614	659.000, 0.611	659.000, 0.491	659.000, 0.462
660.000, 0.659	660.000, 0.749	660.000, 0.777	660.000, 0.704	660.000, 0.680	660.000, 0.604	660.000, 0.614	660.000, 0.611	660.000, 0.491	660.000, 0.463
661.000, 0.659	661.000, 0.749	661.000, 0.777	661.000, 0.705	661.000, 0.681	661.000, 0.604	661.000, 0.615	661.000, 0.611	661.000, 0.491	661.000, 0.463
662.000, 0.660	662.000, 0.749	662.000, 0.778	662.000, 0.705	662.000, 0.681	662.000, 0.604	662.000, 0.615	662.000, 0.611	662.000, 0.492	662.000, 0.463
663.000, 0.660	663.000, 0.749	663.000, 0.778	663.000, 0.705	663.000, 0.681	663.000, 0.605	663.000, 0.615	663.000, 0.612	663.000, 0.492	663.000, 0.463
664.000, 0.660	664.000, 0.750	664.000, 0.779	664.000, 0.706	664.000, 0.682	664.000, 0.605	664.000, 0.616	664.000, 0.612	664.000, 0.492	664.000, 0.463
665.000, 0.660	665.000, 0.750	665.000, 0.779	665.000, 0.706	665.000, 0.682	665.000, 0.605	665.000, 0.616	665.000, 0.612	665.000, 0.492	665.000, 0.464
666.000, 0.661	666.000, 0.750	666.000, 0.779	666.000, 0.706	666.000, 0.682	666.000, 0.605	666.000, 0.616	666.000, 0.613	666.000, 0.492	666.000, 0.464
667.000, 0.660	667.000, 0.750	667.000, 0.779	667.000, 0.707	667.000, 0.682	667.000, 0.605	667.000, 0.616	667.000, 0.613	667.000, 0.493	667.000, 0.464
668.000, 0.661	668.000, 0.751	668.000, 0.780	668.000, 0.707	668.000, 0.682	668.000, 0.606	668.000, 0.616	668.000, 0.613	668.000, 0.493	668.000, 0.464
669.000, 0.661	669.000, 0.751	669.000, 0.780	669.000, 0.707	669.000, 0.682	669.000, 0.606	669.000, 0.617	669.000, 0.613	669.000, 0.493	669.000, 0.464
670.000, 0.661	670.000, 0.751	670.000, 0.780	670.000, 0.707	670.000, 0.682	670.000, 0.606	670.000, 0.616	670.000, 0.613	670.000, 0.493	670.000, 0.464
671.000, 0.661	671.000, 0.751	671.000, 0.780	671.000, 0.707	671.000, 0.682	671.000, 0.606	671.000, 0.616	671.000, 0.613	671.000, 0.493	671.000, 0.464
672.000, 0.661	672.000, 0.751	672.000, 0.780	672.000, 0.707	672.000, 0.682	672.000, 0.606	672.000, 0.616	672.000, 0.613	672.000, 0.493	672.000, 0.464
673.000, 0.662	673.000, 0.751	673.000, 0.780	673.000, 0.707	673.000, 0.682	673.000, 0.606	673.000, 0.616	673.000, 0.613	673.000, 0.493	673.000, 0.464
674.000, 0.662	674.000, 0.752	674.000, 0.781	674.000, 0.707	674.000, 0.683	674.000, 0.606	674.000, 0.616	674.000, 0.613	674.000, 0.493	674.000, 0.465
675.000, 0.662	675.000, 0.752	675.000, 0.781	675.000, 0.708	675.000, 0.683	675.000, 0.606	675.000, 0.617	675.000, 0.613	675.000, 0.493	675.000, 0.465
676.000, 0.662	676.000, 0.752	676.000, 0.781	676.000, 0.708	676.000, 0.683	676.000, 0.606	676.000, 0.617	676.000, 0.613	676.000, 0.493	676.000, 0.465
677.000, 0.662	677.000, 0.752	677.000, 0.781	677.000, 0.708	677.000, 0.683	677.000, 0.606	677.000, 0.617	677.000, 0.613	677.000, 0.493	677.000, 0.465
678.000, 0.662	678.000, 0.752	678.000, 0.781	678.000, 0.708	678.000, 0.683	678.000, 0.606	678.000, 0.617	678.000, 0.614	678.000, 0.494	678.000, 0.465
679.000, 0.662	679.000, 0.752	679.000, 0.781	679.000, 0.708	679.000, 0.683	679.000, 0.606	679.000, 0.617	679.000, 0.614	679.000, 0.494	679.000, 0.465
680.000, 0.662	680.000, 0.752	680.000, 0.782	680.000, 0.708	680.000, 0.684	680.000, 0.607	680.000, 0.617	680.000, 0.614	680.000, 0.494	680.000, 0.465
681.000, 0.662	681.000, 0.752	681.000, 0.782	681.000, 0.708	681.000, 0.684	681.000, 0.607	681.000, 0.617	681.000, 0.614	681.000, 0.494	681.000, 0.465
682.000, 0.662	682.000, 0.752	682.000, 0.781	682.000, 0.708	682.000, 0.683	682.000, 0.606	682.000, 0.617	682.000, 0.614	682.000, 0.494	682.000, 0.465
683.000, 0.661	683.000, 0.751	683.000, 0.780	683.000, 0.707	683.000, 0.682	683.000, 0.606	683.000, 0.616	683.000, 0.613	683.000, 0.493	683.000, 0.464
684.000, 0.660	684.000, 0.750	684.000, 0.779	684.000, 0.706	684.000, 0.682	684.000, 0.605	684.000, 0.615	684.000, 0.612	684.000, 0.493	684.000, 0.463
685.000, 0.660	685.000, 0.749	685.000, 0.778	685.000, 0.705	685.000, 0.681	685.000, 0.604	685.000, 0.615	685.000, 0.611	685.000, 0.492	685.000, 0.463
686.000, 0.659	686.000, 0.749	686.000, 0.778	686.000, 0.705	686.000, 0.681	686.000, 0.604	686.000, 0.614	686.000, 0.611	686.000, 0.492	686.000, 0.463
687.000, 0.658	687.000, 0.748	687.000, 0.777	687.000, 0.704	687.000, 0.679	687.000, 0.603	687.000, 0.614	687.000, 0.610	687.000, 0.491	687.000, 0.463
688.000, 0.657	688.000, 0.747	688.000, 0.776	688.000, 0.702	688.000, 0.678	688.000, 0.602	688.000, 0.613	688.000, 0.609	688.000, 0.491	688.000, 0.462
689.000, 0.657	689.000, 0.746	689.000, 0.775	689.000, 0.702	689.000, 0.678	689.000, 0.602	689.000, 0.612	689.000, 0.609	689.000, 0.490	689.000, 0.462
690.000, 0.658	690.000, 0.747	690.000, 0.776	690.000, 0.703	690.000, 0.678	690.000, 0.603	690.000, 0.613	690.000, 0.610	690.000, 0.491	690.000, 0.462
691.000, 0.659	691.000, 0.748	691.000, 0.777	691.000, 0.704	691.000, 0.679	691.000, 0.604	691.000, 0.614	691.000, 0.611	691.000, 0.492	691.000, 0.463
692.000, 0.659	692.000, 0.749	692.000, 0.778	692.000, 0.705	692.000, 0.680	692.000, 0.604	692.000, 0.614	692.000, 0.611	692.000, 0.492	692.000, 0.464
693.000, 0.660	693.000, 0.749	693.000, 0.779	693.000, 0.705	693.000, 0.681	693.000, 0.605	693.000, 0.615	693.000, 0.612	693.000, 0.493	693.000, 0.464
694.000, 0.661	694.000, 0.751	694.000, 0.779	694.000, 0.706	694.000, 0.682	694.000, 0.605	694.000, 0.616	694.000, 0.613	694.000, 0.494	694.000, 0.465
695.000, 0.661	695.000, 0.751	695.000, 0.779	695.000, 0.706	695.000, 0.682	695.000, 0.605	695.000, 0.616	695.000, 0.613	695.000, 0.494	695.000, 0.465
696.000, 0.662	696.000, 0.751	696.000, 0.780	696.000, 0.707	696.000, 0.683	696.000, 0.606	696.000, 0.617	696.000, 0.614	696.000, 0.495	696.000, 0.466
697.000, 0.662	697.000, 0.752	697.000, 0.781	697.000, 0.708	697.000, 0.683	697.000, 0.607	697.000, 0.617	697.000, 0.614	697.000, 0.495	697.000, 0.467
698.000, 0.663	698.000, 0.752	698.000, 0.781	698.000, 0.708	698.000, 0.684	698.000, 0.608	698.000, 0.618	698.000, 0.615	698.000, 0.496	698.000, 0.467
699.000, 0.663	699.000, 0.753	699.000, 0.781	699.000, 0.708	699.000, 0.684	699.000, 0.608	699.000, 0.618	699.000, 0.615	699.000, 0.496	699.000, 0.468
700.000, 0.663	700.000, 0.753	700.000, 0.781	700.000, 0.708	700.000, 0.684	700.000, 0.608	700.000, 0.618	700.000, 0.615	700.000, 0.496	700.000, 0.468
701.000, 0.663	701.000, 0.752	701.000, 0.781	701.000, 0.708	701.000, 0.684	701.000, 0.608	701.000, 0.618	701.000, 0.615	701.000, 0.496	701.000, 0.468
702.000, 0.663	702.000, 0.752	702.000, 0.781	702.000, 0.708	702.000, 0.684	702.000, 0.608	702.000, 0.618	702.000, 0.615	702.000, 0.497	702.000, 0.468
703.000, 0.663	703.000, 0.752	703.000, 0.781	703.000, 0.708	703.000, 0.684	703.000, 0.608	703.000, 0.619	703.000, 0.616	703.000, 0.497	703.000, 0.469
704.000, 0.664	704.000, 0.753	704.000, 0.782	704.000, 0.709	704.000, 0.685	704.000, 0.609	704.000, 0.619	704.000, 0.616	704.000, 0.498	704.000, 0.470
705.000, 0.665	705.000, 0.753	705.000, 0.782	705.000, 0.709	705.000, 0.685	705.000, 0.609	705.000, 0.620	705.000, 0.617	705.000, 0.498	705.000, 0.470
706.000, 0.665	706.000, 0.754	706.000, 0.782	706.000, 0.710	706.000, 0.685	706.000, 0.610	706.000, 0.620	706.000, 0.617	706.000, 0.499	706.000, 0.471
707.000, 0.665	707.000, 0.754	707.000, 0.782	707.000, 0.710	707.000, 0.686	707.000, 0.610	707.000, 0.620	707.000, 0.617	707.000, 0.500	707.000, 0.471
708.000, 0.666	708.000, 0.754	708.000, 0.782	708.000, 0.710	708.000, 0.686	708.000, 0.610	708.000, 0.620	708.000, 0.618	708.000, 0.500	708.000, 0.471
709.000, 0.666	709.000, 0.754	709.000, 0.783	709.000, 0.711	709.000, 0.686	709.000, 0.611	709.000, 0.621	709.000, 0.618	709.000, 0.500	709.000, 0.472
710.000, 0.666	710.000, 0.754	710.000, 0.783	710.000, 0.711	710.000, 0.687	710.000, 0.611	710.000, 0.621	710.000, 0.618	710.000, 0.501	710.000, 0.473
711.000, 0.666	711.000, 0.754	711.000, 0.782	711.000, 0.710	711.000, 0.687	711.000, 0.611	711.000, 0.621	711.000, 0.618	711.000, 0.501	711.000, 0.473
712.000, 0.666	712.000, 0.754	712.000, 0.782	712.000, 0.710	712.000, 0.686	712.000, 0.611	712.000, 0.621	712.000, 0.618	712.000, 0.501	712.000, 0.473
713.000, 0.665	713.000, 0.753	713.000, 0.781	713.000, 0.709	713.000, 0.685	713.000, 0.610	713.000, 0.620	713.000, 0.617	713.000, 0.500	713.000, 0.473
714.000, 0.664	714.000, 0.751	714.000, 0.780	714.000, 0.708	714.000, 0.684	714.000, 0.609	714.000, 0.619	714.000, 0.616	714.000, 0.500	714.000, 0.472
715.000, 0.663	715.000, 0.750	715.000, 0.778	715.000, 0.706	715.000, 0.682	715.000, 0.608	715.000, 0.618	715.000, 0.615	715.000, 0.499	715.000, 0.471
716.000, 0.661	716.000, 0.748	716.000, 0.776	716.000, 0.705	716.000, 0.681	716.000, 0.607	716.000, 0.616	716.000, 0.614	716.000, 0.498	716.000, 0.470
717.000, 0.660	717.000, 0.747	717.000, 0.774	717.000, 0.703	717.000, 0.680	717.000, 0.606	717.000, 0.616	717.000, 0.613	717.000, 0.498	717.000, 0.470
718.000, 0.660	718.000, 0.746	718.000, 0.774	718.000, 0.703	718.000, 0.679	718.000, 0.605	718.000, 0.615	718.000, 0.613	718.000, 0.498	718.000, 0.470
719.000, 0.660	719.000, 0.746	719.000, 0.774	719.000, 0.703	719.000, 0.679	719.000, 0.605	719.000, 0.616	719.000, 0.613	719.000, 0.498	719.000, 0.471
720.000, 0.660	720.000, 0.746	720.000, 0.774	720.000, 0.703	720.000, 0.680	720.000, 0.606	720.000, 0.616	720.000, 0.613	720.000, 0.499	720.000, 0.472
721.000, 0.661	721.000, 0.747	721.000, 0.774	721.000, 0.704	721.000, 0.681	721.000, 0.607	721.000, 0.617	721.000, 0.614	721.000, 0.499	721.000, 0.472
722.000, 0.661	722.000, 0.747	722.000, 0.775	722.000, 0.705	722.000, 0.681	722.000, 0.607	722.000, 0.617	722.000, 0.614	722.000, 0.500	722.000, 0.473
723.000, 0.662	723.000, 0.747	723.000, 0.775	723.000, 0.705	723.000, 0.681	723.000, 0.607	723.000, 0.618	723.000, 0.615	723.000, 0.500	723.000, 0.473
724.000, 0.662	724.000, 0.747	724.000, 0.775	724.000, 0.704	724.000, 0.681	724.000, 0.607	724.000, 0.618	724.000, 0.615	724.000, 0.501	724.000, 0.474
725.000, 0.661	725.000, 0.746	725.000, 0.774	725.000, 0.704	725.000, 0.681	725.000, 0.607	725.000, 0.617	725.000, 0.614	725.000, 0.501	725.000, 0.474
726.000, 0.661	726.000, 0.746	726.000, 0.773	726.000, 0.704	726.000, 0.681	726.000, 0.607	726.000, 0.617	726.000, 0.614	726.000, 0.501	726.000, 0.474
727.000, 0.662	727.000, 0.746	727.000, 0.774	727.000, 0.704	727.000, 0.681	727.000, 0.608	727.000, 0.618	727.000, 0.615	727.000, 0.502	727.000, 0.475
728.000, 0.663	728.000, 0.747	728.000, 0.775	728.000, 0.705	728.000, 0.682	728.000, 0.609	728.000, 0.618	728.000, 0.616	728.000, 0.502	728.000, 0.475
729.000, 0.664	729.000, 0.748	729.000, 0.776	729.000, 0.706	729.000, 0.683	729.000, 0.610	729.000, 0.619	729.000, 0.617	729.000, 0.503	729.000, 0.476
730.000, 0.665	730.000, 0.749	730.000, 0.777	730.000, 0.707	730.000, 0.684	730.000, 0.611	730.000, 0.621	730.000, 0.618	730.000, 0.504	730.000, 0.477
731.000, 0.666	731.000, 0.750	731.000, 0.778	731.000, 0.708	731.000, 0.685	731.000, 0.612	731.000, 0.622	731.000, 0.619	731.000, 0.506	731.000, 0.478
732.000, 0.667	732.000, 0.751	732.000, 0.779	732.000, 0.709	732.000, 0.686	732.000, 0.613	732.000, 0.623	732.000, 0.620	732.000, 0.507	732.000, 0.480
733.000, 0.668	733.000, 0.753	733.000, 0.780	733.000, 0.710	733.000, 0.687	733.000, 0.614	733.000, 0.624	733.000, 0.622	733.000, 0.508	733.000, 0.481
734.000, 0.669	734.000, 0.754	734.000, 0.782	734.000, 0.712	734.000, 0.688	734.000, 0.615	734.000, 0.625	734.000, 0.623	734.000, 0.509	734.000, 0.482
735.000, 0.670	735.000, 0.755	735.000, 0.783	735.000, 0.713	735.000, 0.690	735.000, 0.616	735.000, 0.626	735.000, 0.624	735.000, 0.510	735.000, 0.483
736.000, 0.671	736.000, 0.756	736.000, 0.783	736.000, 0.713	736.000, 0.690	736.000, 0.617	736.000, 0.627	736.000, 0.625	736.000, 0.511	736.000, 0.484
737.000, 0.672	737.000, 0.756	737.000, 0.784	737.000, 0.714	737.000, 0.691	737.000, 0.618	737.000, 0.627	737.000, 0.625	737.000, 0.511	737.000, 0.484
738.000, 0.673	738.000, 0.757	738.000, 0.785	738.000, 0.715	738.000, 0.692	738.000, 0.619	738.000, 0.628	738.000, 0.626	738.000, 0.512	738.000, 0.485
739.000, 0.673	739.000, 0.757	739.000, 0.785	739.000, 0.715	739.000, 0.692	739.000, 0.619	739.000, 0.629	739.000, 0.627	739.000, 0.513	739.000, 0.486
740.000, 0.674	740.000, 0.758	740.000, 0.786	740.000, 0.715	740.000, 0.693	740.000, 0.619	740.000, 0.629	740.000, 0.627	740.000, 0.514	740.000, 0.487
741.000, 0.674	741.000, 0.758	741.000, 0.786	741.000, 0.716	741.000, 0.693	741.000, 0.620	741.000, 0.630	741.000, 0.627	741.000, 0.513	741.000, 0.487
742.000, 0.675	742.000, 0.758	742.000, 0.786	742.000, 0.716	742.000, 0.694	742.000, 0.620	742.000, 0.630	742.000, 0.628	742.000, 0.514	742.000, 0.487
743.000, 0.675	743.000, 0.759	743.000, 0.787	743.000, 0.717	743.000, 0.694	743.000, 0.621	743.000, 0.630	743.000, 0.628	743.000, 0.515	743.000, 0.488
744.000, 0.676	744.000, 0.759	744.000, 0.787	744.000, 0.717	744.000, 0.694	744.000, 0.621	744.000, 0.631	744.000, 0.629	744.000, 0.516	744.000, 0.488
745.000, 0.676	745.000, 0.760	745.000, 0.787	745.000, 0.718	745.000, 0.695	745.000, 0.622	745.000, 0.631	745.000, 0.629	745.000, 0.516	745.000, 0.489
746.000, 0.676	746.000, 0.760	746.000, 0.787	746.000, 0.718	746.000, 0.695	746.000, 0.622	746.000, 0.632	746.000, 0.629	746.000, 0.516	746.000, 0.489
747.000, 0.676	747.000, 0.760	747.000, 0.787	747.000, 0.718	747.000, 0.695	747.000, 0.622	747.000, 0.632	747.000, 0.629	747.000, 0.516	747.000, 0.489
748.000, 0.676	748.000, 0.760	748.000, 0.787	748.000, 0.718	748.000, 0.695	748.000, 0.622	748.000, 0.632	748.000, 0.630	748.000, 0.516	748.000, 0.489
749.000, 0.676	749.000, 0.760	749.000, 0.788	749.000, 0.718	749.000, 0.695	749.000, 0.622	749.000, 0.632	749.000, 0.630	749.000, 0.516	749.000, 0.490
750.000, 0.677	750.000, 0.760	750.000, 0.788	750.000, 0.718	750.000, 0.696	750.000, 0.622	750.000, 0.632	750.000, 0.630	750.000, 0.517	750.000, 0.490
751.000, 0.677	751.000, 0.760	751.000, 0.788	751.000, 0.718	751.000, 0.696	751.000, 0.622	751.000, 0.632	751.000, 0.630	751.000, 0.517	751.000, 0.490
752.000, 0.677	752.000, 0.761	752.000, 0.788	752.000, 0.719	752.000, 0.696	752.000, 0.623	752.000, 0.633	752.000, 0.630	752.000, 0.517	752.000, 0.491
753.000, 0.678	753.000, 0.761	753.000, 0.789	753.000, 0.719	753.000, 0.696	753.000, 0.623	753.000, 0.633	753.000, 0.631	753.000, 0.518	753.000, 0.491
754.000, 0.678	754.000, 0.761	754.000, 0.789	754.000, 0.719	754.000, 0.696	754.000, 0.623	754.000, 0.633	754.000, 0.631	754.000, 0.517	754.000, 0.491
755.000, 0.677	755.000, 0.760	755.000, 0.788	755.000, 0.718	755.000, 0.696	755.000, 0.623	755.000, 0.632	755.000, 0.630	755.000, 0.517	755.000, 0.491
756.000, 0.675	756.000, 0.758	756.000, 0.786	756.000, 0.717	756.000, 0.694	756.000, 0.622	756.000, 0.631	756.000, 0.629	756.000, 0.516	756.000, 0.489
757.000, 0.673	757.000, 0.756	757.000, 0.784	757.000, 0.715	757.000, 0.692	757.000, 0.619	757.000, 0.629	757.000, 0.627	757.000, 0.514	757.000, 0.487
758.000, 0.672	758.000, 0.754	758.000, 0.781	758.000, 0.712	758.000, 0.690	758.000, 0.617	758.000, 0.626	758.000, 0.624	758.000, 0.512	758.000, 0.484
759.000, 0.668	759.000, 0.749	759.000, 0.776	759.000, 0.708	759.000, 0.685	759.000, 0.614	759.000, 0.622	759.000, 0.620	759.000, 0.509	759.000, 0.481
760.000, 0.658	760.000, 0.739	760.000, 0.766	760.000, 0.699	760.000, 0.677	760.000, 0.605	760.000, 0.615	760.000, 0.611	760.000, 0.503	760.000, 0.477
761.000, 0.649	761.000, 0.729	761.000, 0.755	761.000, 0.689	761.000, 0.667	761.000, 0.596	761.000, 0.606	761.000, 0.603	761.000, 0.496	761.000, 0.471
762.000, 0.647	762.000, 0.726	762.000, 0.754	762.000, 0.687	762.000, 0.665	762.000, 0.595	762.000, 0.604	762.000, 0.602	762.000, 0.495	762.000, 0.469
763.000, 0.653	763.000, 0.734	763.000, 0.760	763.000, 0.693	763.000, 0.671	763.000, 0.601	763.000, 0.610	763.000, 0.608	763.000, 0.500	763.000, 0.474
764.000, 0.660	764.000, 0.742	764.000, 0.769	764.000, 0.701	764.000, 0.679	764.000, 0.608	764.000, 0.618	764.000, 0.615	764.000, 0.506	764.000, 0.480
765.000, 0.666	765.000, 0.749	765.000, 0.776	765.000, 0.707	765.000, 0.685	765.000, 0.613	765.000, 0.623	765.000, 0.620	765.000, 0.511	765.000, 0.484
766.000, 0.671	766.000, 0.754	766.000, 0.781	766.000, 0.712	766.000, 0.690	766.000, 0.617	766.000, 0.627	766.000, 0.624	766.000, 0.514	766.000, 0.487
767.000, 0.674	767.000, 0.757	767.000, 0.784	767.000, 0.716	767.000, 0.693	767.000, 0.621	767.000, 0.630	767.000, 0.628	767.000, 0.516	767.000, 0.489
768.000, 0.677	768.000, 0.760	768.000, 0.787	768.000, 0.718	768.000, 0.695	768.000, 0.623	768.000, 0.632	768.000, 0.630	768.000, 0.518	768.000, 0.491
769.000, 0.678	769.000, 0.761	769.000, 0.789	769.000, 0.719	769.000, 0.697	769.000, 0.624	769.000, 0.634	769.000, 0.631	769.000, 0.519	769.000, 0.492
770.000, 0.679	770.000, 0.762	770.000, 0.790	770.000, 0.720	770.000, 0.698	770.000, 0.625	770.000, 0.635	770.000, 0.632	770.000, 0.520	770.000, 0.493
771.000, 0.680	771.000, 0.763	771.000, 0.791	771.000, 0.721	771.000, 0.699	771.000, 0.626	771.000, 0.635	771.000, 0.633	771.000, 0.520	771.000, 0.494
772.000, 0.680	772.000, 0.763	772.000, 0.791	772.000, 0.721	772.000, 0.699	772.000, 0.626	772.000, 0.635	772.000, 0.633	772.000, 0.520	772.000, 0.494
773.000, 0.680	773.000, 0.763	773.000, 0.791	773.000, 0.721	773.000, 0.699	773.000, 0.626	773.000, 0.636	773.000, 0.632	773.000, 0.520	773.000, 0.494
774.000, 0.679	774.000, 0.763	774.000, 0.791	774.000, 0.721	774.000, 0.699	774.000, 0.625	774.000, 0.635	774.000, 0.632	774.000, 0.520	774.000, 0.493
775.000, 0.679	775.000, 0.763	775.000, 0.791	775.000, 0.721	775.000, 0.698	775.000, 0.625	775.000, 0.635	775.000, 0.632	775.000, 0.520	775.000, 0.493
776.000, 0.680	776.000, 0.763	776.000, 0.790	776.000, 0.721	776.000, 0.699	776.000, 0.626	776.000, 0.635	776.000, 0.632	776.000, 0.521	776.000, 0.493
777.000, 0.680	777.000, 0.763	777.000, 0.790	777.000, 0.721	777.000, 0.699	777.000, 0.626	777.000, 0.636	777.000, 0.633	777.000, 0.521	777.000, 0.494
778.000, 0.680	778.000, 0.763	778.000, 0.791	778.000, 0.722	778.000, 0.699	778.000, 0.626	778.000, 0.636	778.000, 0.634	778.000, 0.521	778.000, 0.494
779.000, 0.681	779.000, 0.764	779.000, 0.791	779.000, 0.722	779.000, 0.699	779.000, 0.626	779.000, 0.636	779.000, 0.634	779.000, 0.521	779.000, 0.494
780.000, 0.681	780.000, 0.764	780.000, 0.791	780.000, 0.722	780.000, 0.699	780.000, 0.626	780.000, 0.636	780.000, 0.634	780.000, 0.521	780.000, 0.494
781.000, 0.681	781.000, 0.764	781.000, 0.791	781.000, 0.722	781.000, 0.699	781.000, 0.626	781.000, 0.636	781.000, 0.633	781.000, 0.521	781.000, 0.494
782.000, 0.680	782.000, 0.764	782.000, 0.791	782.000, 0.721	782.000, 0.699	782.000, 0.626	782.000, 0.636	782.000, 0.633	782.000, 0.521	782.000, 0.494
783.000, 0.680	783.000, 0.763	783.000, 0.790	783.000, 0.721	783.000, 0.699	783.000, 0.626	783.000, 0.635	783.000, 0.632	783.000, 0.520	783.000, 0.494
784.000, 0.680	784.000, 0.763	784.000, 0.790	784.000, 0.721	784.000, 0.699	784.000, 0.625	784.000, 0.635	784.000, 0.633	784.000, 0.521	784.000, 0.494
785.000, 0.680	785.000, 0.763	785.000, 0.790	785.000, 0.721	785.000, 0.699	785.000, 0.626	785.000, 0.635	785.000, 0.633	785.000, 0.520	785.000, 0.494
786.000, 0.680	786.000, 0.763	786.000, 0.791	786.000, 0.721	786.000, 0.699	786.000, 0.626	786.000, 0.635	786.000, 0.633	786.000, 0.520	786.000, 0.494
