325.000, 0.018	325.000, 0.027	325.000, 0.021	325.000, 0.028	325.000, 0.026	325.000, 0.032	325.000, 0.033	325.000, 0.049	325.000, 0.045	325.000, 0.037
633.000, 0.109	633.000, 0.075	633.000, 0.102	633.000, 0.126	633.000, 0.140	633.000, 0.147	633.000, 0.147	633.000, 0.158	633.000, 0.119	633.000, 0.154
634.000, 0.110	634.000, 0.076	634.000, 0.103	634.000, 0.127	634.000, 0.140	634.000, 0.148	634.000, 0.147	634.000, 0.158	634.000, 0.120	634.000, 0.155
635.000, 0.110	635.000, 0.076	635.000, 0.104	635.000, 0.128	635.000, 0.141	635.000, 0.149	635.000, 0.148	635.000, 0.159	635.000, 0.120	635.000, 0.155
636.000, 0.111	636.000, 0.077	636.000, 0.104	636.000, 0.128	636.000, 0.142	636.000, 0.149	636.000, 0.148	636.000, 0.159	636.000, 0.120	636.000, 0.155
637.000, 0.111	637.000, 0.077	637.000, 0.104	637.000, 0.128	637.000, 0.142	637.000, 0.150	637.000, 0.148	637.000, 0.159	637.000, 0.121	637.000, 0.156
638.000, 0.112	638.000, 0.077	638.000, 0.105	638.000, 0.129	638.000, 0.143	638.000, 0.150	638.000, 0.149	638.000, 0.159	638.000, 0.121	638.000, 0.157
639.000, 0.112	639.000, 0.077	639.000, 0.105	639.000, 0.129	639.000, 0.143	639.000, 0.151	639.000, 0.149	639.000, 0.160	639.000, 0.121	639.000, 0.157
640.000, 0.113	640.000, 0.078	640.000, 0.106	640.000, 0.130	640.000, 0.144	640.000, 0.152	640.000, 0.149	640.000, 0.160	640.000, 0.121	640.000, 0.158
641.000, 0.114	641.000, 0.078	641.000, 0.106	641.000, 0.131	641.000, 0.145	641.000, 0.153	641.000, 0.150	641.000, 0.161	641.000, 0.122	641.000, 0.158
642.000, 0.114	642.000, 0.078	642.000, 0.106	642.000, 0.131	642.000, 0.145	642.000, 0.153	642.000, 0.150	642.000, 0.161	642.000, 0.122	642.000, 0.159
643.000, 0.114	643.000, 0.079	643.000, 0.107	643.000, 0.132	643.000, 0.146	643.000, 0.154	643.000, 0.150	643.000, 0.161	643.000, 0.122	643.000, 0.159
644.000, 0.115	644.000, 0.079	644.000, 0.107	644.000, 0.132	644.000, 0.146	644.000, 0.154	644.000, 0.150	644.000, 0.161	644.000, 0.122	644.000, 0.160
645.000, 0.116	645.000, 0.079	645.000, 0.108	645.000, 0.133	645.000, 0.147	645.000, 0.155	645.000, 0.151	645.000, 0.162	645.000, 0.123	645.000, 0.160
646.000, 0.116	646.000, 0.079	646.000, 0.108	646.000, 0.134	646.000, 0.148	646.000, 0.156	646.000, 0.151	646.000, 0.162	646.000, 0.123	646.000, 0.161
647.000, 0.116	647.000, 0.080	647.000, 0.109	647.000, 0.134	647.000, 0.148	647.000, 0.156	647.000, 0.151	647.000, 0.162	647.000, 0.123	647.000, 0.162
648.000, 0.117	648.000, 0.080	648.000, 0.109	648.000, 0.135	648.000, 0.148	648.000, 0.156	648.000, 0.151	648.000, 0.162	648.000, 0.123	648.000, 0.162
649.000, 0.118	649.000, 0.080	649.000, 0.110	649.000, 0.135	649.000, 0.149	649.000, 0.157	649.000, 0.152	649.000, 0.163	649.000, 0.123	649.000, 0.162
650.000, 0.118	650.000, 0.080	650.000, 0.110	650.000, 0.135	650.000, 0.149	650.000, 0.158	650.000, 0.153	650.000, 0.163	650.000, 0.124	650.000, 0.163
651.000, 0.119	651.000, 0.081	651.000, 0.111	651.000, 0.136	651.000, 0.150	651.000, 0.158	651.000, 0.153	651.000, 0.163	651.000, 0.125	651.000, 0.163
652.000, 0.119	652.000, 0.081	652.000, 0.111	652.000, 0.136	652.000, 0.150	652.000, 0.158	652.000, 0.153	652.000, 0.163	652.000, 0.125	652.000, 0.164
653.000, 0.120	653.000, 0.081	653.000, 0.111	653.000, 0.137	653.000, 0.151	653.000, 0.159	653.000, 0.153	653.000, 0.163	653.000, 0.125	653.000, 0.164
654.000, 0.120	654.000, 0.082	654.000, 0.112	654.000, 0.138	654.000, 0.152	654.000, 0.160	654.000, 0.153	654.000, 0.164	654.000, 0.126	654.000, 0.165
655.000, 0.121	655.000, 0.082	655.000, 0.113	655.000, 0.138	655.000, 0.152	655.000, 0.160	655.000, 0.154	655.000, 0.164	655.000, 0.125	655.000, 0.165
656.000, 0.121	656.000, 0.082	656.000, 0.113	656.000, 0.138	656.000, 0.152	656.000, 0.160	656.000, 0.153	656.000, 0.164	656.000, 0.125	656.000, 0.165
657.000, 0.122	657.000, 0.082	657.000, 0.113	657.000, 0.139	657.000, 0.153	657.000, 0.161	657.000, 0.154	657.000, 0.165	657.000, 0.126	657.000, 0.166
658.000, 0.123	658.000, 0.083	658.000, 0.114	658.000, 0.140	658.000, 0.154	658.000, 0.162	658.000, 0.155	658.000, 0.166	658.000, 0.127	658.000, 0.167
659.000, 0.123	659.000, 0.083	659.000, 0.114	659.000, 0.140	659.000, 0.155	659.000, 0.162	659.000, 0.156	659.000, 0.166	659.000, 0.127	659.000, 0.168
660.000, 0.124	660.000, 0.084	660.000, 0.115	660.000, 0.141	660.000, 0.155	660.000, 0.163	660.000, 0.156	660.000, 0.167	660.000, 0.128	660.000, 0.169
661.000, 0.125	661.000, 0.084	661.000, 0.116	661.000, 0.141	661.000, 0.156	661.000, 0.164	661.000, 0.157	661.000, 0.167	661.000, 0.128	661.000, 0.170
662.000, 0.125	662.000, 0.084	662.000, 0.116	662.000, 0.142	662.000, 0.157	662.000, 0.165	662.000, 0.157	662.000, 0.168	662.000, 0.129	662.000, 0.170
663.000, 0.126	663.000, 0.085	663.000, 0.117	663.000, 0.142	663.000, 0.158	663.000, 0.165	663.000, 0.157	663.000, 0.168	663.000, 0.129	663.000, 0.171
664.000, 0.127	664.000, 0.085	664.000, 0.117	664.000, 0.143	664.000, 0.159	664.000, 0.166	664.000, 0.158	664.000, 0.169	664.000, 0.130	664.000, 0.172
665.000, 0.127	665.000, 0.085	665.000, 0.118	665.000, 0.144	665.000, 0.159	665.000, 0.167	665.000, 0.158	665.000, 0.169	665.000, 0.130	665.000, 0.172
666.000, 0.127	666.000, 0.085	666.000, 0.118	666.000, 0.144	666.000, 0.160	666.000, 0.167	666.000, 0.158	666.000, 0.169	666.000, 0.130	666.000, 0.173
667.000, 0.128	667.000, 0.086	667.000, 0.119	667.000, 0.144	667.000, 0.160	667.000, 0.167	667.000, 0.158	667.000, 0.169	667.000, 0.130	667.000, 0.173
668.000, 0.129	668.000, 0.086	668.000, 0.119	668.000, 0.145	668.000, 0.161	668.000, 0.168	668.000, 0.159	668.000, 0.170	668.000, 0.131	668.000, 0.174
669.000, 0.130	669.000, 0.087	669.000, 0.120	669.000, 0.146	669.000, 0.162	669.000, 0.169	669.000, 0.159	669.000, 0.170	669.000, 0.131	669.000, 0.175
670.000, 0.130	670.000, 0.087	670.000, 0.120	670.000, 0.147	670.000, 0.163	670.000, 0.170	670.000, 0.160	670.000, 0.171	670.000, 0.132	670.000, 0.176
671.000, 0.130	671.000, 0.087	671.000, 0.121	671.000, 0.147	671.000, 0.163	671.000, 0.171	671.000, 0.160	671.000, 0.171	671.000, 0.132	671.000, 0.176
672.000, 0.131	672.000, 0.088	672.000, 0.121	672.000, 0.148	672.000, 0.164	672.000, 0.171	672.000, 0.160	672.000, 0.171	672.000, 0.132	672.000, 0.176
673.000, 0.132	673.000, 0.088	673.000, 0.122	673.000, 0.149	673.000, 0.164	673.000, 0.172	673.000, 0.161	673.000, 0.172	673.000, 0.133	673.000, 0.177
674.000, 0.133	674.000, 0.089	674.000, 0.123	674.000, 0.149	674.000, 0.165	674.000, 0.173	674.000, 0.162	674.000, 0.172	674.000, 0.133	674.000, 0.178
675.000, 0.133	675.000, 0.089	675.000, 0.123	675.000, 0.150	675.000, 0.166	675.000, 0.174	675.000, 0.162	675.000, 0.173	675.000, 0.133	675.000, 0.178
676.000, 0.134	676.000, 0.089	676.000, 0.124	676.000, 0.151	676.000, 0.167	676.000, 0.174	676.000, 0.162	676.000, 0.173	676.000, 0.134	676.000, 0.179
677.000, 0.135	677.000, 0.090	677.000, 0.124	677.000, 0.151	677.000, 0.167	677.000, 0.175	677.000, 0.163	677.000, 0.174	677.000, 0.135	677.000, 0.180
678.000, 0.136	678.000, 0.090	678.000, 0.125	678.000, 0.152	678.000, 0.168	678.000, 0.176	678.000, 0.163	678.000, 0.174	678.000, 0.135	678.000, 0.181
679.000, 0.136	679.000, 0.091	679.000, 0.125	679.000, 0.153	679.000, 0.169	679.000, 0.176	679.000, 0.164	679.000, 0.175	679.000, 0.135	679.000, 0.181
680.000, 0.136	680.000, 0.091	680.000, 0.126	680.000, 0.153	680.000, 0.169	680.000, 0.177	680.000, 0.164	680.000, 0.175	680.000, 0.136	680.000, 0.182
681.000, 0.138	681.000, 0.092	681.000, 0.127	681.000, 0.154	681.000, 0.171	681.000, 0.179	681.000, 0.165	681.000, 0.177	681.000, 0.136	681.000, 0.183
682.000, 0.138	682.000, 0.092	682.000, 0.127	682.000, 0.155	682.000, 0.171	682.000, 0.179	682.000, 0.166	682.000, 0.177	682.000, 0.137	682.000, 0.184
683.000, 0.139	683.000, 0.093	683.000, 0.128	683.000, 0.156	683.000, 0.172	683.000, 0.180	683.000, 0.167	683.000, 0.178	683.000, 0.138	683.000, 0.184
684.000, 0.140	684.000, 0.093	684.000, 0.129	684.000, 0.157	684.000, 0.173	684.000, 0.181	684.000, 0.167	684.000, 0.179	684.000, 0.139	684.000, 0.185
685.000, 0.140	685.000, 0.094	685.000, 0.130	685.000, 0.157	685.000, 0.174	685.000, 0.182	685.000, 0.168	685.000, 0.180	685.000, 0.139	685.000, 0.186
686.000, 0.141	686.000, 0.094	686.000, 0.130	686.000, 0.158	686.000, 0.174	686.000, 0.182	686.000, 0.169	686.000, 0.181	686.000, 0.140	686.000, 0.186
687.000, 0.141	687.000, 0.095	687.000, 0.131	687.000, 0.159	687.000, 0.175	687.000, 0.183	687.000, 0.170	687.000, 0.182	687.000, 0.141	687.000, 0.187
688.000, 0.142	688.000, 0.096	688.000, 0.131	688.000, 0.160	688.000, 0.176	688.000, 0.184	688.000, 0.172	688.000, 0.184	688.000, 0.142	688.000, 0.187
689.000, 0.143	689.000, 0.096	689.000, 0.132	689.000, 0.160	689.000, 0.177	689.000, 0.184	689.000, 0.172	689.000, 0.185	689.000, 0.143	689.000, 0.188
690.000, 0.144	690.000, 0.097	690.000, 0.133	690.000, 0.161	690.000, 0.178	690.000, 0.186	690.000, 0.173	690.000, 0.186	690.000, 0.144	690.000, 0.189
691.000, 0.144	691.000, 0.098	691.000, 0.134	691.000, 0.163	691.000, 0.179	691.000, 0.187	691.000, 0.175	691.000, 0.188	691.000, 0.146	691.000, 0.190
692.000, 0.146	692.000, 0.098	692.000, 0.135	692.000, 0.164	692.000, 0.180	692.000, 0.188	692.000, 0.177	692.000, 0.189	692.000, 0.147	692.000, 0.191
693.000, 0.147	693.000, 0.099	693.000, 0.137	693.000, 0.165	693.000, 0.181	693.000, 0.189	693.000, 0.178	693.000, 0.191	693.000, 0.148	693.000, 0.192
694.000, 0.147	694.000, 0.101	694.000, 0.137	694.000, 0.165	694.000, 0.182	694.000, 0.189	694.000, 0.179	694.000, 0.192	694.000, 0.150	694.000, 0.193
695.000, 0.148	695.000, 0.101	695.000, 0.138	695.000, 0.166	695.000, 0.183	695.000, 0.191	695.000, 0.181	695.000, 0.193	695.000, 0.150	695.000, 0.194
696.000, 0.149	696.000, 0.102	696.000, 0.139	696.000, 0.167	696.000, 0.184	696.000, 0.191	696.000, 0.182	696.000, 0.194	696.000, 0.151	696.000, 0.195
697.000, 0.149	697.000, 0.102	697.000, 0.139	697.000, 0.168	697.000, 0.184	697.000, 0.192	697.000, 0.183	697.000, 0.195	697.000, 0.152	697.000, 0.196
698.000, 0.150	698.000, 0.103	698.000, 0.141	698.000, 0.168	698.000, 0.185	698.000, 0.193	698.000, 0.183	698.000, 0.196	698.000, 0.153	698.000, 0.196
699.000, 0.151	699.000, 0.104	699.000, 0.142	699.000, 0.169	699.000, 0.186	699.000, 0.193	699.000, 0.185	699.000, 0.197	699.000, 0.154	699.000, 0.197
700.000, 0.152	700.000, 0.105	700.000, 0.142	700.000, 0.170	700.000, 0.187	700.000, 0.194	700.000, 0.186	700.000, 0.199	700.000, 0.155	700.000, 0.197
701.000, 0.153	701.000, 0.106	701.000, 0.143	701.000, 0.171	701.000, 0.187	701.000, 0.195	701.000, 0.187	701.000, 0.200	701.000, 0.156	701.000, 0.198
702.000, 0.154	702.000, 0.106	702.000, 0.144	702.000, 0.172	702.000, 0.188	702.000, 0.196	702.000, 0.188	702.000, 0.201	702.000, 0.157	702.000, 0.199
703.000, 0.155	703.000, 0.107	703.000, 0.145	703.000, 0.173	703.000, 0.189	703.000, 0.197	703.000, 0.189	703.000, 0.202	703.000, 0.158	703.000, 0.200
704.000, 0.156	704.000, 0.108	704.000, 0.146	704.000, 0.174	704.000, 0.190	704.000, 0.197	704.000, 0.190	704.000, 0.203	704.000, 0.159	704.000, 0.201
705.000, 0.157	705.000, 0.109	705.000, 0.147	705.000, 0.175	705.000, 0.191	705.000, 0.198	705.000, 0.191	705.000, 0.204	705.000, 0.160	705.000, 0.202
706.000, 0.157	706.000, 0.110	706.000, 0.148	706.000, 0.176	706.000, 0.192	706.000, 0.199	706.000, 0.192	706.000, 0.205	706.000, 0.161	706.000, 0.203
707.000, 0.158	707.000, 0.110	707.000, 0.148	707.000, 0.177	707.000, 0.193	707.000, 0.200	707.000, 0.193	707.000, 0.206	707.000, 0.162	707.000, 0.203
708.000, 0.159	708.000, 0.111	708.000, 0.149	708.000, 0.177	708.000, 0.194	708.000, 0.200	708.000, 0.193	708.000, 0.207	708.000, 0.162	708.000, 0.204
709.000, 0.159	709.000, 0.111	709.000, 0.150	709.000, 0.178	709.000, 0.195	709.000, 0.202	709.000, 0.194	709.000, 0.208	709.000, 0.163	709.000, 0.204
710.000, 0.160	710.000, 0.113	710.000, 0.151	710.000, 0.180	710.000, 0.196	710.000, 0.203	710.000, 0.195	710.000, 0.209	710.000, 0.164	710.000, 0.205
711.000, 0.162	711.000, 0.113	711.000, 0.152	711.000, 0.181	711.000, 0.197	711.000, 0.204	711.000, 0.196	711.000, 0.209	711.000, 0.165	711.000, 0.206
712.000, 0.162	712.000, 0.114	712.000, 0.153	712.000, 0.181	712.000, 0.197	712.000, 0.204	712.000, 0.197	712.000, 0.210	712.000, 0.166	712.000, 0.207
713.000, 0.163	713.000, 0.115	713.000, 0.154	713.000, 0.182	713.000, 0.198	713.000, 0.205	713.000, 0.198	713.000, 0.211	713.000, 0.167	713.000, 0.207
714.000, 0.164	714.000, 0.116	714.000, 0.155	714.000, 0.183	714.000, 0.199	714.000, 0.206	714.000, 0.198	714.000, 0.212	714.000, 0.167	714.000, 0.208
715.000, 0.164	715.000, 0.117	715.000, 0.155	715.000, 0.184	715.000, 0.200	715.000, 0.206	715.000, 0.199	715.000, 0.213	715.000, 0.168	715.000, 0.208
716.000, 0.165	716.000, 0.117	716.000, 0.156	716.000, 0.185	716.000, 0.200	716.000, 0.206	716.000, 0.199	716.000, 0.213	716.000, 0.168	716.000, 0.209
717.000, 0.165	717.000, 0.118	717.000, 0.156	717.000, 0.185	717.000, 0.200	717.000, 0.207	717.000, 0.200	717.000, 0.213	717.000, 0.169	717.000, 0.209
718.000, 0.165	718.000, 0.118	718.000, 0.157	718.000, 0.185	718.000, 0.201	718.000, 0.207	718.000, 0.200	718.000, 0.214	718.000, 0.169	718.000, 0.209
719.000, 0.166	719.000, 0.119	719.000, 0.158	719.000, 0.186	719.000, 0.202	719.000, 0.209	719.000, 0.201	719.000, 0.215	719.000, 0.170	719.000, 0.210
720.000, 0.168	720.000, 0.120	720.000, 0.159	720.000, 0.188	720.000, 0.204	720.000, 0.210	720.000, 0.202	720.000, 0.216	720.000, 0.171	720.000, 0.211
721.000, 0.170	721.000, 0.121	721.000, 0.160	721.000, 0.189	721.000, 0.204	721.000, 0.212	721.000, 0.203	721.000, 0.217	721.000, 0.172	721.000, 0.212
722.000, 0.171	722.000, 0.122	722.000, 0.161	722.000, 0.190	722.000, 0.205	722.000, 0.212	722.000, 0.203	722.000, 0.217	722.000, 0.173	722.000, 0.213
723.000, 0.171	723.000, 0.122	723.000, 0.161	723.000, 0.190	723.000, 0.205	723.000, 0.212	723.000, 0.204	723.000, 0.218	723.000, 0.174	723.000, 0.213
724.000, 0.171	724.000, 0.123	724.000, 0.162	724.000, 0.191	724.000, 0.206	724.000, 0.212	724.000, 0.204	724.000, 0.218	724.000, 0.174	724.000, 0.213
725.000, 0.172	725.000, 0.123	725.000, 0.162	725.000, 0.192	725.000, 0.207	725.000, 0.213	725.000, 0.205	725.000, 0.218	725.000, 0.174	725.000, 0.213
726.000, 0.173	726.000, 0.124	726.000, 0.163	726.000, 0.192	726.000, 0.208	726.000, 0.214	726.000, 0.205	726.000, 0.219	726.000, 0.175	726.000, 0.214
727.000, 0.174	727.000, 0.125	727.000, 0.165	727.000, 0.193	727.000, 0.209	727.000, 0.215	727.000, 0.206	727.000, 0.220	727.000, 0.176	727.000, 0.215
728.000, 0.175	728.000, 0.126	728.000, 0.166	728.000, 0.194	728.000, 0.210	728.000, 0.216	728.000, 0.207	728.000, 0.221	728.000, 0.177	728.000, 0.216
729.000, 0.176	729.000, 0.127	729.000, 0.167	729.000, 0.195	729.000, 0.210	729.000, 0.217	729.000, 0.208	729.000, 0.221	729.000, 0.178	729.000, 0.217
730.000, 0.177	730.000, 0.127	730.000, 0.167	730.000, 0.196	730.000, 0.211	730.000, 0.218	730.000, 0.208	730.000, 0.222	730.000, 0.178	730.000, 0.217
731.000, 0.178	731.000, 0.128	731.000, 0.168	731.000, 0.197	731.000, 0.212	731.000, 0.219	731.000, 0.209	731.000, 0.223	731.000, 0.179	731.000, 0.218
732.000, 0.179	732.000, 0.129	732.000, 0.169	732.000, 0.198	732.000, 0.213	732.000, 0.219	732.000, 0.210	732.000, 0.223	732.000, 0.179	732.000, 0.219
733.000, 0.180	733.000, 0.130	733.000, 0.170	733.000, 0.199	733.000, 0.214	733.000, 0.220	733.000, 0.210	733.000, 0.224	733.000, 0.180	733.000, 0.220
734.000, 0.181	734.000, 0.130	734.000, 0.171	734.000, 0.200	734.000, 0.214	734.000, 0.221	734.000, 0.211	734.000, 0.225	734.000, 0.181	734.000, 0.220
735.000, 0.182	735.000, 0.131	735.000, 0.172	735.000, 0.201	735.000, 0.216	735.000, 0.222	735.000, 0.212	735.000, 0.226	735.000, 0.182	735.000, 0.221
736.000, 0.182	736.000, 0.132	736.000, 0.173	736.000, 0.201	736.000, 0.216	736.000, 0.222	736.000, 0.212	736.000, 0.226	736.000, 0.182	736.000, 0.222
737.000, 0.183	737.000, 0.132	737.000, 0.173	737.000, 0.202	737.000, 0.216	737.000, 0.223	737.000, 0.213	737.000, 0.226	737.000, 0.183	737.000, 0.222
738.000, 0.184	738.000, 0.133	738.000, 0.174	738.000, 0.203	738.000, 0.217	738.000, 0.224	738.000, 0.214	738.000, 0.227	738.000, 0.184	738.000, 0.223
739.000, 0.185	739.000, 0.134	739.000, 0.175	739.000, 0.204	739.000, 0.219	739.000, 0.225	739.000, 0.214	739.000, 0.228	739.000, 0.184	739.000, 0.224
740.000, 0.186	740.000, 0.135	740.000, 0.176	740.000, 0.205	740.000, 0.220	740.000, 0.226	740.000, 0.215	740.000, 0.228	740.000, 0.185	740.000, 0.225
741.000, 0.187	741.000, 0.135	741.000, 0.176	741.000, 0.206	741.000, 0.220	741.000, 0.226	741.000, 0.216	741.000, 0.229	741.000, 0.186	741.000, 0.225
742.000, 0.187	742.000, 0.136	742.000, 0.177	742.000, 0.207	742.000, 0.221	742.000, 0.227	742.000, 0.216	742.000, 0.230	742.000, 0.187	742.000, 0.226
743.000, 0.188	743.000, 0.137	743.000, 0.178	743.000, 0.208	743.000, 0.222	743.000, 0.228	743.000, 0.217	743.000, 0.231	743.000, 0.187	743.000, 0.227
744.000, 0.189	744.000, 0.138	744.000, 0.179	744.000, 0.209	744.000, 0.223	744.000, 0.229	744.000, 0.218	744.000, 0.231	744.000, 0.188	744.000, 0.228
745.000, 0.190	745.000, 0.138	745.000, 0.180	745.000, 0.209	745.000, 0.224	745.000, 0.230	745.000, 0.218	745.000, 0.232	745.000, 0.189	745.000, 0.228
746.000, 0.191	746.000, 0.139	746.000, 0.181	746.000, 0.211	746.000, 0.225	746.000, 0.231	746.000, 0.219	746.000, 0.233	746.000, 0.190	746.000, 0.229
747.000, 0.192	747.000, 0.140	747.000, 0.182	747.000, 0.211	747.000, 0.226	747.000, 0.231	747.000, 0.220	747.000, 0.234	747.000, 0.190	747.000, 0.230
748.000, 0.192	748.000, 0.140	748.000, 0.182	748.000, 0.212	748.000, 0.227	748.000, 0.232	748.000, 0.220	748.000, 0.234	748.000, 0.190	748.000, 0.231
749.000, 0.193	749.000, 0.141	749.000, 0.184	749.000, 0.213	749.000, 0.227	749.000, 0.233	749.000, 0.221	749.000, 0.235	749.000, 0.191	749.000, 0.231
750.000, 0.195	750.000, 0.142	750.000, 0.185	750.000, 0.214	750.000, 0.228	750.000, 0.234	750.000, 0.222	750.000, 0.235	750.000, 0.192	750.000, 0.232
751.000, 0.196	751.000, 0.142	751.000, 0.185	751.000, 0.215	751.000, 0.229	751.000, 0.235	751.000, 0.222	751.000, 0.236	751.000, 0.193	751.000, 0.233
752.000, 0.196	752.000, 0.143	752.000, 0.186	752.000, 0.215	752.000, 0.230	752.000, 0.235	752.000, 0.223	752.000, 0.236	752.000, 0.193	752.000, 0.234
753.000, 0.197	753.000, 0.143	753.000, 0.187	753.000, 0.216	753.000, 0.231	753.000, 0.236	753.000, 0.224	753.000, 0.237	753.000, 0.194	753.000, 0.234
754.000, 0.198	754.000, 0.144	754.000, 0.188	754.000, 0.218	754.000, 0.232	754.000, 0.238	754.000, 0.225	754.000, 0.238	754.000, 0.195	754.000, 0.236
755.000, 0.199	755.000, 0.145	755.000, 0.188	755.000, 0.218	755.000, 0.233	755.000, 0.239	755.000, 0.226	755.000, 0.239	755.000, 0.195	755.000, 0.237
756.000, 0.200	756.000, 0.146	756.000, 0.189	756.000, 0.219	756.000, 0.234	756.000, 0.240	756.000, 0.226	756.000, 0.239	756.000, 0.195	756.000, 0.237
757.000, 0.201	757.000, 0.146	757.000, 0.190	757.000, 0.220	757.000, 0.234	757.000, 0.240	757.000, 0.226	757.000, 0.239	757.000, 0.195	757.000, 0.238
758.000, 0.201	758.000, 0.146	758.000, 0.190	758.000, 0.219	758.000, 0.234	758.000, 0.240	758.000, 0.226	758.000, 0.239	758.000, 0.195	758.000, 0.237
759.000, 0.200	759.000, 0.146	759.000, 0.190	759.000, 0.219	759.000, 0.234	759.000, 0.239	759.000, 0.226	759.000, 0.240	759.000, 0.196	759.000, 0.236
760.000, 0.198	760.000, 0.148	760.000, 0.190	760.000, 0.220	760.000, 0.233	760.000, 0.238	760.000, 0.225	760.000, 0.242	760.000, 0.197	760.000, 0.237
761.000, 0.199	761.000, 0.148	761.000, 0.190	761.000, 0.220	761.000, 0.233	761.000, 0.239	761.000, 0.225	761.000, 0.242	761.000, 0.198	761.000, 0.237
762.000, 0.201	762.000, 0.147	762.000, 0.191	762.000, 0.221	762.000, 0.234	762.000, 0.240	762.000, 0.227	762.000, 0.240	762.000, 0.197	762.000, 0.236
763.000, 0.202	763.000, 0.149	763.000, 0.192	763.000, 0.222	763.000, 0.236	763.000, 0.242	763.000, 0.229	763.000, 0.242	763.000, 0.199	763.000, 0.239
764.000, 0.204	764.000, 0.151	764.000, 0.194	764.000, 0.224	764.000, 0.239	764.000, 0.245	764.000, 0.231	764.000, 0.244	764.000, 0.201	764.000, 0.242
765.000, 0.206	765.000, 0.151	765.000, 0.196	765.000, 0.226	765.000, 0.241	765.000, 0.247	765.000, 0.232	765.000, 0.245	765.000, 0.202	765.000, 0.244
766.000, 0.208	766.000, 0.152	766.000, 0.197	766.000, 0.228	766.000, 0.243	766.000, 0.249	766.000, 0.233	766.000, 0.247	766.000, 0.203	766.000, 0.245
767.000, 0.210	767.000, 0.153	767.000, 0.198	767.000, 0.229	767.000, 0.244	767.000, 0.250	767.000, 0.234	767.000, 0.247	767.000, 0.204	767.000, 0.247
768.000, 0.211	768.000, 0.154	768.000, 0.199	768.000, 0.230	768.000, 0.245	768.000, 0.251	768.000, 0.235	768.000, 0.248	768.000, 0.205	768.000, 0.247
769.000, 0.211	769.000, 0.154	769.000, 0.200	769.000, 0.231	769.000, 0.246	769.000, 0.252	769.000, 0.236	769.000, 0.249	769.000, 0.205	769.000, 0.248
770.000, 0.212	770.000, 0.155	770.000, 0.201	770.000, 0.232	770.000, 0.247	770.000, 0.253	770.000, 0.237	770.000, 0.250	770.000, 0.206	770.000, 0.249
771.000, 0.214	771.000, 0.156	771.000, 0.202	771.000, 0.233	771.000, 0.249	771.000, 0.255	771.000, 0.238	771.000, 0.251	771.000, 0.207	771.000, 0.250
772.000, 0.215	772.000, 0.157	772.000, 0.203	772.000, 0.235	772.000, 0.250	772.000, 0.256	772.000, 0.239	772.000, 0.252	772.000, 0.208	772.000, 0.252
773.000, 0.215	773.000, 0.158	773.000, 0.204	773.000, 0.236	773.000, 0.251	773.000, 0.257	773.000, 0.240	773.000, 0.253	773.000, 0.209	773.000, 0.253
774.000, 0.216	774.000, 0.158	774.000, 0.205	774.000, 0.236	774.000, 0.252	774.000, 0.257	774.000, 0.240	774.000, 0.254	774.000, 0.210	774.000, 0.254
775.000, 0.217	775.000, 0.159	775.000, 0.206	775.000, 0.237	775.000, 0.252	775.000, 0.258	775.000, 0.241	775.000, 0.254	775.000, 0.210	775.000, 0.254
776.000, 0.217	776.000, 0.159	776.000, 0.207	776.000, 0.238	776.000, 0.253	776.000, 0.259	776.000, 0.242	776.000, 0.255	776.000, 0.211	776.000, 0.255
777.000, 0.218	777.000, 0.160	777.000, 0.207	777.000, 0.239	777.000, 0.254	777.000, 0.260	777.000, 0.243	777.000, 0.256	777.000, 0.212	777.000, 0.256
778.000, 0.220	778.000, 0.161	778.000, 0.208	778.000, 0.240	778.000, 0.255	778.000, 0.261	778.000, 0.244	778.000, 0.257	778.000, 0.213	778.000, 0.257
779.000, 0.221	779.000, 0.162	779.000, 0.209	779.000, 0.240	779.000, 0.256	779.000, 0.262	779.000, 0.244	779.000, 0.258	779.000, 0.213	779.000, 0.258
780.000, 0.222	780.000, 0.162	780.000, 0.210	780.000, 0.241	780.000, 0.257	780.000, 0.263	780.000, 0.245	780.000, 0.259	780.000, 0.214	780.000, 0.259
781.000, 0.223	781.000, 0.163	781.000, 0.210	781.000, 0.243	781.000, 0.258	781.000, 0.264	781.000, 0.246	781.000, 0.260	781.000, 0.215	781.000, 0.260
782.000, 0.224	782.000, 0.164	782.000, 0.211	782.000, 0.243	782.000, 0.259	782.000, 0.265	782.000, 0.247	782.000, 0.260	782.000, 0.215	782.000, 0.261
783.000, 0.224	783.000, 0.164	783.000, 0.212	783.000, 0.244	783.000, 0.260	783.000, 0.266	783.000, 0.247	783.000, 0.261	783.000, 0.216	783.000, 0.262
784.000, 0.226	784.000, 0.165	784.000, 0.213	784.000, 0.245	784.000, 0.261	784.000, 0.267	784.000, 0.248	784.000, 0.262	784.000, 0.217	784.000, 0.263
785.000, 0.226	785.000, 0.165	785.000, 0.214	785.000, 0.246	785.000, 0.261	785.000, 0.268	785.000, 0.249	785.000, 0.262	785.000, 0.217	785.000, 0.263
786.000, 0.227	786.000, 0.166	786.000, 0.214	786.000, 0.247	786.000, 0.262	786.000, 0.268	786.000, 0.250	786.000, 0.263	786.000, 0.218	786.000, 0.264
